회사명,거래소코드,회계년도,[U01210000]매출액(영업수익)(*)(천원),[U01110000]자산(*)(천원),[U01140000]부채(*)(천원),[U01160000]자본(*)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01110000]자산(*)(연결)(천원),[U01140000]부채(*)(연결)(천원),[U01160000]자본(*)(연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01A100000000]자산(*)(IFRS)(천원),[U01A800000000]부채(*)(IFRS)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS)(천원),[U01A100000000]자산(*)(비교)(IFRS)(천원),[U01A800000000]부채(*)(비교)(IFRS)(천원),[U01A600000000]자본(*)(비교)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01A100000000]자산(*)(IFRS연결)(천원),[U01A800000000]부채(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS연결)(천원),[U01A100000000]자산(*)(비교)(IFRS연결)(천원),[U01A800000000]부채(*)(비교)(IFRS연결)(천원),[U01A600000000]자본(*)(비교)(IFRS연결)(천원),자기자본순이익률,자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),매출채권회전률,매출채권회전률(IFRS),매출채권회전률(IFRS연결),종업원수증가율,종업원수증가율(IFRS),종업원수증가율(IFRS연결),설립일,상장일
(주)바이오톡스텍,86040,2012/12,17965818.0,43832484.0,19046280.0,24786204.0,17715967.0,44680667.0,18754612.0,25926055.0,17965818.0,43832484.0,19046280.0,24786204.0,17965818.0,43832484.0,19046280.0,24786204.0,17715967.0,44680667.0,18754612.0,25926055.0,17715967.0,44680667.0,18754612.0,25926055.0,6.96,6.96,6.09,3.06,3.06,3.05,4.12,4.12,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2013/12,17072862.0,45844255.0,20940160.0,24904095.0,17272069.0,46294125.0,20694405.0,25599720.0,17072862.0,45844255.0,20940160.0,24904095.0,17072862.0,45844255.0,20940160.0,24904095.0,17272069.0,46294125.0,20694405.0,25599720.0,17272069.0,46294125.0,20694405.0,25599720.0,1.61,1.61,-0.34,3.1,3.1,3.11,-5.65,-5.65,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2014/12,14213991.0,48328060.0,20840150.0,27487910.0,15087766.0,47836166.0,21152680.0,26683486.0,14213991.0,48328060.0,20840150.0,27487910.0,14213991.0,48328060.0,20840150.0,27487910.0,15087766.0,47836166.0,21152680.0,26683486.0,15087766.0,47836166.0,21152680.0,26683486.0,-14.87,-14.87,-18.12,3.19,3.19,3.33,4.19,4.19,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2015/12,14835792.0,45488475.0,21496508.0,23991968.0,16676482.0,45379011.0,21794880.0,23584131.0,14835792.0,45488475.0,21496508.0,23991968.0,14835792.0,45488475.0,21496508.0,23991968.0,16676482.0,45379011.0,21794880.0,23584131.0,16676482.0,45379011.0,21794880.0,23584131.0,-15.15,-15.15,-16.06,4.04,4.04,4.42,1.15,1.15,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2016/12,20300373.0,47902497.0,22257283.0,25645214.0,22256692.0,48007296.0,22444931.0,25562365.0,20300373.0,47902497.0,22257283.0,25645214.0,20300373.0,47902497.0,22257283.0,25645214.0,22256692.0,48007296.0,22444931.0,25562365.0,22256692.0,48007296.0,22444931.0,25562365.0,3.34,3.34,4.43,5.97,5.97,6.37,1.7,1.7,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2017/12,22351893.0,53934065.0,26276788.0,27657277.0,25564709.0,59770502.0,28529781.0,31240721.0,22351893.0,53934065.0,26276788.0,27657277.0,22351893.0,53934065.0,26276788.0,27657277.0,25564709.0,59770502.0,28529781.0,31240721.0,25564709.0,59770502.0,28529781.0,31240721.0,5.54,5.54,5.44,7.01,7.01,7.69,7.26,7.26,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2018/12,24105320.0,57912152.0,25610083.0,32302069.0,32582096.0,63135803.0,27386460.0,35749343.0,24105320.0,57912152.0,25610083.0,32302069.0,24105320.0,57912152.0,25610083.0,32302069.0,32582096.0,63135803.0,27386460.0,35749343.0,27245498.0,63135803.0,27386460.0,35749343.0,12.01,12.01,12.53,7.94,7.94,9.84,-0.52,-0.52,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2019/12,24329643.0,60584722.0,29100546.0,31484176.0,25853847.0,60175524.0,28980519.0,31195005.0,24329643.0,60584722.0,29100546.0,31484176.0,24329643.0,60584722.0,29100546.0,31484176.0,25853847.0,60175524.0,28980519.0,31195005.0,25853847.0,60175524.0,28980519.0,31195005.0,-4.42,-4.42,-5.15,6.63,6.63,6.51,8.9,8.9,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2020/12,25403842.0,63705372.0,29616696.0,34088676.0,26428630.0,63654914.0,29373330.0,34281584.0,25403842.0,63705372.0,29616696.0,34088676.0,25403842.0,63705372.0,29616696.0,34088676.0,26428630.0,63654914.0,29373330.0,34281584.0,26428630.0,63654914.0,29373330.0,34281584.0,6.15,6.15,8.2,6.25,6.25,6.18,4.81,4.81,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2021/12,32673156.0,88252746.0,47967686.0,40285060.0,34086706.0,90740895.0,48891534.0,41849361.0,32673156.0,88252746.0,47967686.0,40285060.0,32673156.0,88252746.0,47967686.0,40285060.0,34086706.0,90740895.0,48891534.0,41849361.0,32717393.0,90740895.0,48891533.0,41849361.0,15.89,15.89,19.05,6.94,6.94,7.09,11.47,11.47,,2000/08/23,2007/09/21
(주)바이오톡스텍,86040,2022/12,37291742.0,94314437.0,49974777.0,44339659.0,37291742.0,125700377.0,81333510.0,44366867.0,37291742.0,94314437.0,49974777.0,44339659.0,,,,,37291742.0,125700377.0,81333510.0,44366867.0,,,,,9.31,9.31,6.38,5.67,5.67,5.67,9.05,9.05,,2000/08/23,2007/09/21
(주)박셀바이오,323990,2019/12,0.0,10035735.0,964465.0,9071270.0,,,,,0.0,10035735.0,964465.0,9071270.0,0.0,10035735.0,964465.0,9071270.0,,,,,,,,,,,,,,,,,,2010/02/18,2020/09/22
(주)박셀바이오,323990,2020/12,0.0,35497513.0,830096.0,34667417.0,,,,,0.0,35497513.0,830096.0,34667417.0,0.0,35497513.0,830096.0,34667417.0,,,,,,,,,-11.49,-11.49,,0.0,0.0,,0.0,0.0,,2010/02/18,2020/09/22
(주)박셀바이오,323990,2021/12,0.0,31276359.0,1195975.0,30080383.0,,,,,0.0,31276359.0,1195975.0,30080383.0,0.0,31276359.0,1195975.0,30080383.0,,,,,,,,,-14.71,-14.71,,0.0,0.0,,116.0,116.0,,2010/02/18,2020/09/22
(주)박셀바이오,323990,2022/12,0.0,24163045.0,835778.0,23327267.0,,,,,0.0,24163045.0,835778.0,23327267.0,,,,,,,,,,,,,-25.56,-25.56,,0.0,0.0,,14.63,14.63,,2010/02/18,2020/09/22
(주)배럴,267790,2016/12,24246628.0,13957756.0,5422654.0,8535102.0,,,,,24246628.0,13957756.0,5422654.0,8535102.0,24246628.0,13957756.0,5422654.0,8535102.0,,,,,,,,,,,,,,,,,,2010/01/07,2018/02/01
(주)배럴,267790,2017/12,35286005.0,18038706.0,5401544.0,12637162.0,,,,,35286005.0,18038706.0,5401544.0,12637162.0,35286005.0,18038706.0,5401544.0,12637162.0,,,,,35286005.0,18038706.0,5401544.0,12637162.0,31.61,31.61,,22.96,22.96,,0.0,0.0,,2010/01/07,2018/02/01
(주)배럴,267790,2018/12,50099838.0,41848150.0,2911300.0,38936850.0,50068540.0,41379987.0,2924498.0,38455490.0,50099838.0,41848150.0,2911300.0,38936850.0,50099838.0,41848150.0,2911300.0,38936850.0,50068540.0,41379987.0,2924498.0,38455490.0,50068540.0,41379987.0,2924498.0,38455490.0,18.76,18.76,11.42,23.75,23.75,20.08,25.0,25.0,,2010/01/07,2018/02/01
(주)배럴,267790,2019/12,59440692.0,59689555.0,12156738.0,47532816.0,59946896.0,58348027.0,12570107.0,45777920.0,59440692.0,59689555.0,12156738.0,47532816.0,59440692.0,57934658.0,12156738.0,45777920.0,59946896.0,58348027.0,12570107.0,45777920.0,59946896.0,58348027.0,12570107.0,45777920.0,18.75,18.75,16.33,23.65,23.65,24.52,-1.82,-1.82,,2010/01/07,2018/02/01
(주)배럴,267790,2020/12,25895651.0,49140886.0,9037144.0,40103742.0,26697240.0,49396982.0,9293240.0,40103742.0,25895651.0,49140886.0,9037144.0,40103742.0,25895651.0,49140886.0,9037144.0,40103742.0,26697240.0,49396982.0,9293240.0,40103742.0,26697240.0,49396982.0,9293240.0,40103742.0,-14.14,-14.14,-14.43,15.43,15.43,17.7,-24.07,-24.07,,2010/01/07,2018/02/01
(주)배럴,267790,2021/12,20507166.0,51447963.0,15087521.0,36360442.0,21528383.0,51549911.0,15189470.0,36360442.0,20507166.0,51447963.0,15087521.0,36360442.0,20507166.0,51447963.0,15087521.0,36360442.0,21528383.0,51549911.0,15189470.0,36360442.0,21528383.0,51549911.0,15189470.0,36360442.0,-18.28,-18.28,-18.28,25.28,25.28,34.08,-2.44,-2.44,,2010/01/07,2018/02/01
(주)배럴,267790,2022/12,36936333.0,47474782.0,17000214.0,30474568.0,38031771.0,47657952.0,17183384.0,30474568.0,36936333.0,47474782.0,17000214.0,30474568.0,,,,,38031771.0,47657952.0,17183384.0,30474568.0,,,,,-17.68,-17.68,-17.68,33.21,33.21,33.04,-21.25,-21.25,,2010/01/07,2018/02/01
(주)백금티앤에이,46310,2012/12,75299082.0,61308271.0,34486059.0,26822212.0,106041966.0,77532850.0,43740285.0,33792566.0,75299082.0,61308271.0,34486059.0,26822212.0,75299082.0,61308271.0,34486059.0,26822212.0,106041966.0,77532850.0,43740285.0,33792566.0,106041966.0,77532850.0,43740285.0,33792566.0,-5.44,-5.44,-2.37,6.28,6.28,6.78,-6.45,-6.45,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2013/12,58695710.0,60079196.0,36488329.0,23590867.0,81099769.0,72867912.0,44871497.0,27996415.0,58695710.0,60079196.0,36488329.0,23590867.0,58695710.0,60079196.0,36488329.0,23590867.0,81099769.0,72867912.0,44871497.0,27996415.0,81099769.0,72867912.0,44871497.0,27996415.0,-13.64,-13.64,-25.9,5.03,5.03,4.98,1.72,1.72,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2014/12,57872877.0,61801695.0,34082852.0,27718843.0,94309334.0,74503723.0,43854024.0,30649698.0,57872877.0,61801695.0,34082852.0,27718843.0,57872877.0,61801695.0,34082852.0,27718843.0,94309334.0,74503723.0,43854024.0,30649698.0,94309334.0,74503723.0,43854024.0,30649698.0,4.75,4.75,-6.07,4.73,4.73,6.1,-18.64,-18.64,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2015/12,56288523.0,57637697.0,24369156.0,33268541.0,92584519.0,55411509.0,32305735.0,23105774.0,56288523.0,57637697.0,24369156.0,33268541.0,56288523.0,57637697.0,24369156.0,33268541.0,92584519.0,55411509.0,32305735.0,23105774.0,92584519.0,55411509.0,32305735.0,23105774.0,12.07,12.07,-9.54,4.21,4.21,5.44,-4.17,-4.17,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2016/12,36744298.0,59969611.0,26898402.0,33071209.0,60216859.0,64969546.0,34830027.0,30139519.0,36744298.0,59969611.0,26898402.0,33071209.0,36744298.0,59969611.0,26898402.0,33071209.0,60216859.0,64969546.0,34830027.0,30139519.0,60216859.0,64969546.0,34830027.0,30139519.0,-29.04,-29.04,-7.46,2.82,2.82,4.06,-8.7,-8.7,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2017/12,68146269.0,67782127.0,32254804.0,35527322.0,101998708.0,74533011.0,39165738.0,35367273.0,68146269.0,67782127.0,32254804.0,35527322.0,68146269.0,67782127.0,32254804.0,35527322.0,101998708.0,74533011.0,39165738.0,35367273.0,101998708.0,74533011.0,39165738.0,35367273.0,1.35,1.35,9.12,4.5,4.5,6.16,4.76,4.76,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2018/12,62247878.0,67436933.0,25173803.0,42263130.0,112217563.0,77049623.0,32493185.0,44556438.0,62247878.0,67436933.0,25173803.0,42263130.0,62247878.0,67436933.0,25173803.0,42263130.0,112217563.0,77049623.0,32493185.0,44556438.0,112217563.0,77049623.0,32493185.0,44556438.0,13.07,13.07,12.49,3.34,3.34,5.46,31.82,31.82,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2019/12,54558064.0,61445123.0,22854896.0,38590228.0,155629903.0,93349212.0,40718881.0,52630331.0,54558064.0,61445123.0,22854896.0,38590228.0,54558064.0,61445123.0,22854896.0,38590228.0,155629903.0,93349212.0,40718881.0,52630331.0,155629903.0,93349212.0,40718881.0,52630331.0,-7.44,-7.44,4.52,3.84,3.84,9.15,0.0,0.0,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2020/12,50621799.0,57004440.0,24537488.0,32466952.0,132777392.0,96416860.0,43021164.0,53395695.0,50621799.0,57004440.0,24537488.0,32466952.0,50621799.0,57004440.0,24537488.0,32466952.0,132777392.0,96416860.0,43021164.0,53395695.0,132777392.0,96416860.0,43021164.0,53395695.0,-21.81,-21.81,-13.73,4.06,4.06,8.21,-1.72,-1.72,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2021/12,63537953.0,59307232.0,23975141.0,35332091.0,156463304.0,103285948.0,38822441.0,64463507.0,63537953.0,59307232.0,23975141.0,35332091.0,63537953.0,59307232.0,23975141.0,35332091.0,156463304.0,103285948.0,38822441.0,64463507.0,156463304.0,103285948.0,38822441.0,64463507.0,8.19,8.19,13.42,4.24,4.24,7.98,-3.51,-3.51,,1996/12/17,2002/02/05
(주)백금티앤에이,46310,2022/12,63308878.0,65205271.0,28317680.0,36887591.0,147603184.0,119050332.0,38044954.0,81005378.0,63308878.0,65205271.0,28317680.0,36887591.0,,,,,147603184.0,119050332.0,38044954.0,81005378.0,,,,,3.65,3.65,10.26,4.7,4.7,7.89,1.82,1.82,,1996/12/17,2002/02/05
(주)밸로프,331520,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019/07/15,2019/10/29
(주)밸로프,331520,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019/07/15,2019/10/29
(주)밸로프,331520,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019/07/15,2019/10/29
(주)밸로프,331520,2022/12,23625286.0,29589932.0,5638013.0,23951919.0,30646653.0,31574200.0,6816293.0,24757906.0,23625286.0,29589932.0,5638013.0,23951919.0,,,,,30646653.0,31574200.0,6816293.0,24757906.0,,,,,6.65,6.65,6.38,4.12,4.12,4.72,0.0,0.0,,2019/07/15,2019/10/29
(주)버킷스튜디오,66410,2012/12,14084966.0,29661171.0,4585661.0,25075511.0,,,,,14084966.0,29661171.0,4585661.0,25075511.0,14084966.0,29661171.0,4585661.0,25075511.0,,,,,,,,,-34.17,-34.17,,12.55,12.55,,-35.44,-35.44,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2013/12,15787540.0,24739430.0,3469266.0,21270164.0,,,,,15787540.0,24739430.0,3469266.0,21270164.0,15787540.0,24739430.0,3469266.0,21270164.0,,,,,,,,,-16.51,-16.51,,14.25,14.25,,5.88,5.88,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2014/12,21663767.0,33367269.0,3586561.0,29780708.0,,,,,21663767.0,33367269.0,3586561.0,29780708.0,21663767.0,33367269.0,3586561.0,29780708.0,,,,,,,,,4.75,4.75,,18.88,18.88,,-14.81,-14.81,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2015/12,26078568.0,33235979.0,2542612.0,30693367.0,,,,,26078568.0,33235979.0,2542612.0,30693367.0,26078568.0,33235979.0,2542612.0,30693367.0,,,,,,,,,3.19,3.19,,21.77,21.77,,-4.35,-4.35,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2016/12,17961354.0,23751307.0,2998953.0,20752354.0,,,,,17961354.0,23751307.0,2998953.0,20752354.0,17961354.0,23751307.0,2998953.0,20752354.0,,,,,,,,,-37.64,-37.64,,20.73,20.73,,0.0,0.0,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2017/12,16096172.0,24444762.0,3037635.0,21407128.0,,,,,16096172.0,24444762.0,3037635.0,21407128.0,16096172.0,24444762.0,3037635.0,21407128.0,,,,,,,,,3.78,3.78,,19.0,19.0,,-11.36,-11.36,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2018/12,18445342.0,34550470.0,18830248.0,15720223.0,,,,,18445342.0,34550470.0,18830248.0,15720223.0,18445342.0,34550470.0,18830248.0,15720223.0,,,,,,,,,-53.47,-53.47,,24.29,24.29,,-23.08,-23.08,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2019/12,17584675.0,53999881.0,12774973.0,41224908.0,,,,,17584675.0,53999881.0,12774973.0,41224908.0,17584675.0,53999881.0,12774973.0,41224908.0,,,,,,,,,-10.48,-10.48,,23.81,23.81,,10.0,10.0,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2020/12,23256432.0,72610294.0,23406198.0,49204096.0,,,,,23256432.0,72610294.0,23406198.0,49204096.0,23256432.0,72610294.0,23406198.0,49204096.0,,,,,,,,,-11.35,-11.35,,8.04,8.04,,3.03,3.03,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2021/12,26399116.0,302314817.0,157008435.0,145306382.0,,,,,26399116.0,302314817.0,157008435.0,145306382.0,26399116.0,302314817.0,157008435.0,145306382.0,,,,,26399116.0,302314817.0,157008435.0,145306382.0,52.3,52.3,,8.52,8.52,,44.12,44.12,,1999/02/05,2003/12/19
(주)버킷스튜디오,66410,2022/12,20686667.0,276099351.0,169188767.0,106910585.0,44648237.0,313551524.0,184300640.0,129250884.0,20686667.0,276099351.0,169188767.0,106910585.0,,,,,44648237.0,313551524.0,184300640.0,129250884.0,,,,,-81.26,-81.26,-67.99,20.32,20.32,0.0,30.61,30.61,,1999/02/05,2003/12/19
(주)베노티앤알,206400,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2015/12,20102639.0,25115735.0,2603842.0,22511893.0,20271602.0,25457362.0,2973337.0,22484024.0,20102639.0,25115735.0,2603842.0,22511893.0,20102639.0,25115735.0,2603842.0,22511893.0,20271602.0,25457362.0,2973337.0,22484024.0,20271602.0,25457362.0,2973337.0,22484024.0,-35.88,-35.88,-37.68,18.73,18.73,18.78,0.0,0.0,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2016/12,20247733.0,20378498.0,2692930.0,17685568.0,20266910.0,20238153.0,3240326.0,16997827.0,20247733.0,20378498.0,2692930.0,17685568.0,20247733.0,20378498.0,2692930.0,17685568.0,20266910.0,20238153.0,3240326.0,16997827.0,20266910.0,20238153.0,3240326.0,16997827.0,-29.96,-29.96,-34.14,15.47,15.47,15.43,34.15,34.15,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2017/12,18888947.0,19636000.0,3456812.0,16179188.0,18892219.0,17769478.0,4312824.0,13456654.0,18888947.0,19636000.0,3456812.0,16179188.0,18888947.0,19636000.0,3456812.0,16179188.0,18892219.0,17769478.0,4312824.0,13456654.0,18892219.0,17769478.0,4312824.0,13456654.0,-61.03,-61.03,-81.35,12.67,12.67,12.65,58.18,58.18,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2018/12,15045022.0,24109126.0,16750520.0,7358606.0,15092291.0,24782754.0,17797725.0,6985029.0,15045022.0,24109126.0,16750520.0,7358606.0,15045022.0,24109126.0,16750520.0,7358606.0,15092291.0,24782754.0,17797725.0,6985029.0,15012731.0,24782754.0,17797725.0,6985029.0,-141.65,-141.65,-142.88,6.62,6.62,6.64,-65.52,-65.52,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2019/12,16109554.0,44519677.0,10315375.0,34204301.0,15950474.0,44249191.0,10410109.0,33839081.0,16109554.0,44519677.0,10315375.0,34204301.0,16109554.0,44519677.0,10315375.0,34204301.0,15950474.0,44249191.0,10410109.0,33839081.0,15950474.0,44249191.0,10410109.0,33839081.0,8.36,8.36,9.26,7.1,7.1,7.03,-53.33,-53.33,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2020/12,9431130.0,74290373.0,23282314.0,51008059.0,9403356.0,73814633.0,23282314.0,50532318.0,9431130.0,74290373.0,23282314.0,51008059.0,9431130.0,74290373.0,23282314.0,51008059.0,9403356.0,73814633.0,23282314.0,50532318.0,9403356.0,73814633.0,23282314.0,50532318.0,-30.19,-30.19,-30.62,2.93,2.93,2.92,7.14,7.14,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2021/12,18228937.0,130545923.0,42939040.0,87606883.0,26667684.0,130055344.0,45117820.0,84937523.0,18228937.0,130545923.0,42939040.0,87606883.0,12641442.0,130545923.0,42939040.0,87606883.0,26667684.0,130055344.0,45117820.0,84937523.0,21080189.0,130055344.0,45117820.0,84937523.0,15.8,15.8,12.76,3.08,3.08,4.5,86.67,86.67,,2014/09/19,2014/12/10
(주)베노티앤알,206400,2022/12,18728956.0,102655822.0,29247510.0,73408312.0,21796867.0,101284023.0,31282419.0,70001604.0,18728956.0,102655822.0,29247510.0,73408312.0,,,,,21796867.0,101284023.0,31282419.0,70001604.0,,,,,-25.64,-25.64,-28.24,4.46,4.46,5.15,-10.71,-10.71,,2014/09/19,2014/12/10
(주)베셀,177350,2012/12,38028811.0,30580711.0,17524326.0,13056385.0,,,,,,,,,,,,,,,,,,,,,2.12,,,2.48,,,0.0,,,2004/06/17,2015/06/19
(주)베셀,177350,2013/12,51247006.0,37296099.0,22413271.0,14882829.0,,,,,51247006.0,37954102.0,30647169.0,7306933.0,51247006.0,37954102.0,30647169.0,7306933.0,51394078.0,38047490.0,30726171.0,7321319.0,51394078.0,38047490.0,30726171.0,7321319.0,12.51,0.0,26.7,3.03,15.59,15.52,0.0,0.0,,2004/06/17,2015/06/19
(주)베셀,177350,2014/12,56945623.0,47021944.0,33647958.0,13373986.0,57173961.0,47195183.0,33785143.0,13410040.0,56945623.0,47021944.0,33647958.0,13373986.0,56945623.0,49986901.0,36612915.0,13373986.0,57173961.0,47195183.0,33785143.0,13410040.0,57173961.0,50160140.0,36750100.0,13410040.0,42.76,58.42,58.46,3.63,5.87,5.85,6.9,6.9,,2004/06/17,2015/06/19
(주)베셀,177350,2015/12,52554919.0,66990949.0,29451920.0,37539029.0,52751850.0,67258749.0,29643451.0,37615299.0,52554919.0,66990949.0,29451920.0,37539029.0,52554919.0,66990949.0,29451920.0,37539029.0,52751850.0,67258749.0,29643451.0,37615299.0,52751850.0,67258749.0,29643451.0,37615299.0,28.07,28.07,28.15,2.71,2.71,2.7,5.81,5.81,,2004/06/17,2015/06/19
(주)베셀,177350,2016/12,43831409.0,76100288.0,33798427.0,42301862.0,44002936.0,76210812.0,33827510.0,42383302.0,43831409.0,76100288.0,33798427.0,42301862.0,43831409.0,76100288.0,33798427.0,42301862.0,44002936.0,76210812.0,33827510.0,42383302.0,44002936.0,76210812.0,33827510.0,42383302.0,10.46,10.46,10.47,1.49,1.49,1.49,-0.61,-0.61,,2004/06/17,2015/06/19
(주)베셀,177350,2017/12,80513243.0,96844753.0,51684673.0,45160081.0,80643961.0,97668551.0,52400167.0,45268384.0,80513243.0,96844753.0,51684673.0,45160081.0,80513243.0,96844753.0,51684673.0,45160081.0,80643961.0,97668551.0,52400167.0,45268384.0,80643961.0,97668551.0,52400167.0,45268384.0,11.38,11.38,11.44,2.06,2.06,2.57,20.86,20.86,,2004/06/17,2015/06/19
(주)베셀,177350,2018/12,75235199.0,84810730.0,54638578.0,30172153.0,75788384.0,85246113.0,54704428.0,30541685.0,75235199.0,84810730.0,54638578.0,30172153.0,75235199.0,84810730.0,54638578.0,30172153.0,75788384.0,85246113.0,54704428.0,30541685.0,75788384.0,85246113.0,54704428.0,30541685.0,2.69,2.69,3.38,2.85,2.85,4.05,-25.89,-25.89,,2004/06/17,2015/06/19
(주)베셀,177350,2019/12,40367749.0,79391713.0,60256125.0,19135588.0,42343768.0,86241040.0,66743943.0,19497098.0,40367749.0,79391713.0,60256125.0,19135588.0,40367749.0,79391713.0,60256125.0,19135588.0,42343768.0,86241040.0,66743943.0,19497098.0,42343768.0,86241040.0,66743943.0,19497098.0,-44.77,-44.77,-44.15,7.68,7.68,7.4,-33.56,-33.56,,2004/06/17,2015/06/19
(주)베셀,177350,2020/12,68728264.0,57563352.0,35042736.0,22520617.0,70783404.0,61023089.0,42102313.0,18920776.0,68728264.0,57563352.0,35042736.0,22520617.0,68728264.0,57563352.0,35042736.0,22520617.0,70783404.0,61023089.0,42102313.0,18920776.0,69554842.0,61023089.0,42102313.0,18920776.0,15.01,15.01,-5.25,18.74,18.74,16.52,-9.28,-9.28,,2004/06/17,2015/06/19
(주)베셀,177350,2021/12,11397688.0,71001980.0,39911665.0,31090316.0,24634416.0,93352088.0,54679289.0,38672799.0,11397688.0,71001980.0,39911665.0,31090316.0,11397688.0,71001980.0,39911665.0,31090316.0,24634416.0,93352088.0,54679289.0,38672799.0,24634416.0,93352088.0,54679289.0,38672799.0,-5.34,-5.34,28.53,3.39,3.39,5.12,-3.41,-3.41,,2004/06/17,2015/06/19
(주)베셀,177350,2022/12,27738966.0,67600307.0,40440584.0,27159723.0,44128091.0,84636786.0,53929314.0,30707471.0,27738966.0,67600307.0,40440584.0,27159723.0,,,,,44128091.0,84636786.0,53929314.0,30707471.0,,,,,-32.26,-32.26,-35.28,13.52,13.52,10.96,20.0,20.0,,2004/06/17,2015/06/19
(주)베스파,299910,2018/12,124486560.0,113003363.0,20991187.0,92012176.0,124486560.0,112067379.0,21444587.0,90622792.0,124486560.0,113003363.0,20991187.0,92012176.0,124486560.0,113003363.0,20991187.0,92012176.0,124486560.0,112067379.0,21444587.0,90622792.0,124486560.0,112067379.0,21444587.0,90622792.0,,,,,,,,,,2013/05/09,2018/12/03
(주)베스파,299910,2019/12,100123379.0,111946288.0,17079029.0,94867259.0,100572482.0,106207019.0,21787083.0,84419937.0,100123379.0,111946288.0,17079029.0,94867259.0,100123379.0,111946288.0,17079029.0,94867259.0,100572482.0,106207019.0,21787083.0,84419937.0,100572482.0,106207019.0,21787083.0,84419937.0,1.61,1.61,-9.36,15.1,15.1,15.13,0.0,0.0,,2013/05/09,2018/12/03
(주)베스파,299910,2020/12,66101055.0,72557868.0,22879601.0,49678267.0,68295097.0,62126835.0,29293931.0,32832904.0,66101055.0,72557868.0,22879601.0,49678267.0,66101055.0,72557868.0,22879601.0,49678267.0,68295097.0,62126835.0,29293931.0,32832904.0,68295097.0,62126835.0,29293931.0,32832904.0,-55.45,-55.45,-79.1,13.0,13.0,13.01,10.69,10.69,,2013/05/09,2018/12/03
(주)베스파,299910,2021/12,41937829.0,10315152.0,14889565.0,-4574413.0,45439138.0,11827056.0,17154280.0,-5327224.0,41937829.0,10315152.0,14889565.0,-4574413.0,41937829.0,10315152.0,14889565.0,-4574413.0,45439138.0,11827056.0,17154280.0,-5327224.0,45439138.0,11827056.0,17154280.0,-5327224.0,0.0,0.0,-286.64,16.25,16.25,16.9,-44.32,-44.32,,2013/05/09,2018/12/03
(주)베스파,299910,2022/12,5285951.0,1413949.0,11874776.0,-10460826.0,5478776.0,1473202.0,10855288.0,-9382086.0,5285951.0,1413949.0,11874776.0,-10460826.0,,,,,5478776.0,1473202.0,10855288.0,-9382086.0,,,,,0.0,0.0,0.0,6.35,6.35,6.94,-97.45,-97.45,,2013/05/09,2018/12/03
