,회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(순금융비용),[U01250010]   이자비용(천원),[U01230000]영업이익(손실)(천원)
337,(주)노블엠앤비,106520,2016/12,-6.84,-31.65,2380169.0,-16274000.0
338,(주)노블엠앤비,106520,2017/12,-4.65,-10.22,2894094.0,-13467464.0
339,(주)노블엠앤비,106520,2018/12,-3.42,-12.43,3726695.0,-12729650.0
340,(주)노블엠앤비,106520,2019/12,1.22,-3.47,4033090.0,4923948.0
341,(주)노블엠앤비,106520,2020/12,-4.32,-14.21,3657302.0,-15802746.0
342,(주)노블엠앤비,106520,2021/12,-2.39,-2.82,5258374.0,-12551562.0
343,(주)노블엠앤비,106520,2022/12,-0.66,-6.39,6489594.0,-4278561.0
344,(주)녹원씨엔아이,65560,2012/12,-12.85,-34.46,344548.0,-4427965.0
345,(주)녹원씨엔아이,65560,2013/12,-9.86,999999999.0,321532.0,-3168905.0
346,(주)녹원씨엔아이,65560,2014/12,-5.0,999999999.0,668816.0,-3342419.0
347,(주)녹원씨엔아이,65560,2015/12,1.94,-31.8,411878.0,798852.0
348,(주)녹원씨엔아이,65560,2016/12,-3.23,-15.5,717010.0,-2315575.0
349,(주)녹원씨엔아이,65560,2017/12,-1.09,-1.98,2614745.0,-2862132.0
350,(주)녹원씨엔아이,65560,2018/12,2.26,2.28,5103366.0,11558461.0
351,(주)녹원씨엔아이,65560,2019/12,3.02,-2.56,2761550.0,8335754.0
352,(주)녹원씨엔아이,65560,2020/12,-0.52,-10.23,1396972.0,-723187.0
353,(주)녹원씨엔아이,65560,2021/12,-1.63,-9.86,3570293.0,-5821849.0
354,(주)녹원씨엔아이,65560,2022/12,-1.26,-12.41,1506025.0,-1900368.0
355,(주)누리플랜,69140,2012/12,-2.01,-2.29,847413.0,-1701146.0
356,(주)누리플랜,69140,2013/12,-3.78,-5.05,1003909.0,-3799158.0
357,(주)누리플랜,69140,2014/12,-7.07,-11.42,1051034.0,-7435493.0
358,(주)누리플랜,69140,2015/12,2.97,2.32,413693.0,1227663.0
359,(주)누리플랜,69140,2016/12,2.68,8.91,270399.0,725987.0
360,(주)누리플랜,69140,2017/12,1.74,0.87,277681.0,482504.0
361,(주)누리플랜,69140,2018/12,-3.36,2.88,643082.0,-2161215.0
362,(주)누리플랜,69140,2019/12,-1.57,-2.37,1154140.0,-1809542.0
363,(주)누리플랜,69140,2020/12,0.33,4.23,1335819.0,435582.0
364,(주)누리플랜,69140,2021/12,0.58,3.6,560516.0,326781.0
365,(주)누리플랜,69140,2022/12,-12.36,-9.9,825725.0,-10205123.0
366,(주)누보,332290,2019/12,,,,
367,(주)누보,332290,2020/12,,,,
368,(주)누보,332290,2021/12,,,,
369,(주)누보,332290,2022/12,-2.24,-3.47,1544275.0,-3453275.0
370,(주)뉴로메카,348340,2022/12,-27.01,999999999.0,290490.0,-7846711.0
371,(주)뉴보텍,60260,2012/12,1.06,1.99,479726.0,509613.0
372,(주)뉴보텍,60260,2013/12,1.11,2.1,361085.0,401941.0
373,(주)뉴보텍,60260,2014/12,-0.72,-1.17,297350.0,-215510.0
374,(주)뉴보텍,60260,2015/12,6.79,11.55,220033.0,1494618.0
375,(주)뉴보텍,60260,2016/12,7.02,17.53,177887.0,1249331.0
376,(주)뉴보텍,60260,2017/12,-4.56,-7.29,232527.0,-1061019.0
377,(주)뉴보텍,60260,2018/12,0.82,1.56,262316.0,214133.0
378,(주)뉴보텍,60260,2019/12,4.51,7.08,244290.0,1102452.0
379,(주)뉴보텍,60260,2020/12,-9.82,-16.66,375523.0,-3687131.0
380,(주)뉴보텍,60260,2021/12,-1.74,-6.24,1272158.0,-2214615.0
381,(주)뉴보텍,60260,2022/12,0.72,-0.35,1781629.0,1284695.0
382,(주)뉴인텍,12340,2012/12,-1.84,-2.54,1713303.0,-3159446.0
383,(주)뉴인텍,12340,2013/12,-1.26,-1.3,1434442.0,-1801654.0
384,(주)뉴인텍,12340,2014/12,-2.15,-2.08,1397117.0,-3009737.0
385,(주)뉴인텍,12340,2015/12,0.6,0.79,1203705.0,718019.0
386,(주)뉴인텍,12340,2016/12,-3.08,-8.64,1024384.0,-3160115.0
387,(주)뉴인텍,12340,2017/12,-1.83,-3.82,826012.0,-1509936.0
388,(주)뉴인텍,12340,2018/12,-2.14,-3.52,915086.0,-1954203.0
389,(주)뉴인텍,12340,2019/12,1.42,-0.66,729240.0,1032559.0
390,(주)뉴인텍,12340,2020/12,2.67,2.73,308073.0,821037.0
391,(주)뉴인텍,12340,2021/12,-0.22,2.01,497293.0,-111230.0
392,(주)뉴인텍,12340,2022/12,-9.32,-11.96,909363.0,-8475539.0
393,(주)뉴트리,270870,2018/12,23.36,15.11,435173.0,10164539.0
394,(주)뉴트리,270870,2019/12,920.0,999999999.0,14303.0,13158809.0
395,(주)뉴트리,270870,2020/12,103.19,999999999.0,200217.0,20660793.0
396,(주)뉴트리,270870,2021/12,31.16,99.43,602277.0,18764008.0
397,(주)뉴트리,270870,2022/12,4.38,999999999.0,1223974.0,5361963.0
398,(주)뉴파워프라즈마,144960,2016/12,14.54,21.24,878131.0,12769067.0
399,(주)뉴파워프라즈마,144960,2017/12,140.05,999999999.0,162273.0,22726017.0
400,(주)뉴파워프라즈마,144960,2018/12,129.26,999999999.0,96790.0,12511396.0
401,(주)뉴파워프라즈마,144960,2019/12,42.22,999999999.0,109408.0,4619660.0
402,(주)뉴파워프라즈마,144960,2020/12,31.36,999999999.0,297361.0,9325416.0
403,(주)뉴파워프라즈마,144960,2021/12,6.99,999999999.0,1514813.0,10582110.0
404,(주)뉴파워프라즈마,144960,2022/12,11.67,999999999.0,1452215.0,16943198.0
405,(주)다보링크,340360,2019/12,,,,
406,(주)다보링크,340360,2020/12,,,,
407,(주)다보링크,340360,2021/12,0.9,-55.22,327416.0,295829.0
408,(주)다보링크,340360,2022/12,-5.78,-14.65,508529.0,-2938832.0
409,(주)다산네트웍스,39560,2012/12,6.16,999999999.0,1148088.0,7074439.0
410,(주)다산네트웍스,39560,2013/12,5.04,999999999.0,1180623.0,5950335.0
411,(주)다산네트웍스,39560,2014/12,1.69,999999999.0,1410251.0,2390375.0
412,(주)다산네트웍스,39560,2015/12,0.07,0.13,2623706.0,179417.0
413,(주)다산네트웍스,39560,2016/12,-0.13,-7.2,3075526.0,-410856.0
414,(주)다산네트웍스,39560,2017/12,0.19,2.25,3072857.0,595514.0
415,(주)다산네트웍스,39560,2018/12,0.76,999999999.0,1929033.0,1465894.0
416,(주)다산네트웍스,39560,2019/12,3.85,27.77,1709631.0,6576045.0
417,(주)다산네트웍스,39560,2020/12,0.27,999999999.0,779093.0,213090.0
418,(주)다산네트웍스,39560,2021/12,2.67,999999999.0,570498.0,1521057.0
419,(주)다산네트웍스,39560,2022/12,-10.2,999999999.0,214839.0,-2190729.0
420,(주)다이나믹디자인,145210,2015/12,5.86,2.25,2423016.0,14207733.0
421,(주)다이나믹디자인,145210,2016/12,999999999.0,999999999.0,0.0,7412180.0
422,(주)다이나믹디자인,145210,2017/12,-0.19,-35.56,2804525.0,-531484.0
423,(주)다이나믹디자인,145210,2018/12,-2.88,-5.92,4170078.0,-11996371.0
424,(주)다이나믹디자인,145210,2019/12,-1.02,0.25,3380081.0,-3455636.0
425,(주)다이나믹디자인,145210,2020/12,-2.66,-10.89,2727525.0,-7247713.0
426,(주)다이나믹디자인,145210,2021/12,-4.77,-4.33,3279667.0,-15655496.0
427,(주)다이나믹디자인,145210,2022/12,-2.77,-11.66,5382202.0,-14914964.0
428,(주)대림제지,17650,2012/12,23.85,67.67,570664.0,13609319.0
429,(주)대림제지,17650,2013/12,35.98,999999999.0,87545.0,3149699.0
430,(주)대림제지,17650,2014/12,86.15,999999999.0,46666.0,4020383.0
431,(주)대림제지,17650,2015/12,-44.32,999999999.0,37171.0,-1647591.0
432,(주)대림제지,17650,2016/12,239.14,999999999.0,30071.0,7191287.0
433,(주)대림제지,17650,2017/12,42.72,22.29,105432.0,4504268.0
434,(주)대림제지,17650,2018/12,10.77,9.77,806376.0,8680809.0
435,(주)대림제지,17650,2019/12,4.6,2.54,1291415.0,5938945.0
436,(주)대림제지,17650,2020/12,42.13,55.96,389144.0,16396531.0
437,(주)대림제지,17650,2021/12,122.33,253.96,213510.0,26119679.0
438,(주)대림제지,17650,2022/12,132.96,999999999.0,219620.0,29201150.0
439,(주)대성미생물연구소,36480,2012/12,1.18,3.12,230323.0,271278.0
440,(주)대성미생물연구소,36480,2013/12,10.5,22.72,122500.0,1286415.0
441,(주)대성미생물연구소,36480,2014/12,18.57,38.08,127974.0,2376812.0
442,(주)대성미생물연구소,36480,2015/12,94.9,999999999.0,56238.0,5336752.0
443,(주)대성미생물연구소,36480,2016/12,141.74,999999999.0,34900.0,4946738.0
444,(주)대성미생물연구소,36480,2017/12,77.35,999999999.0,25777.0,1993794.0
445,(주)대성미생물연구소,36480,2018/12,136.12,999999999.0,25048.0,3409455.0
446,(주)대성미생물연구소,36480,2019/12,228.76,999999999.0,14777.0,3380389.0
447,(주)대성미생물연구소,36480,2020/12,195.94,999999999.0,11189.0,2192326.0
448,(주)대성미생물연구소,36480,2021/12,1.21,6.32,277530.0,337106.0
449,(주)대성미생물연구소,36480,2022/12,-0.64,8.57,512582.0,-327523.0
450,(주)대성파인텍,104040,2012/12,17.31,84.16,251013.0,4344541.0
451,(주)대성파인텍,104040,2013/12,40.57,999999999.0,115767.0,4696635.0
452,(주)대성파인텍,104040,2014/12,23.31,101.08,175931.0,4101048.0
453,(주)대성파인텍,104040,2015/12,21.55,40.47,255070.0,5496824.0
454,(주)대성파인텍,104040,2016/12,8.76,13.81,574287.0,5031930.0
455,(주)대성파인텍,104040,2017/12,5.97,7.09,568647.0,3392847.0
456,(주)대성파인텍,104040,2018/12,0.87,5.54,875903.0,757768.0
457,(주)대성파인텍,104040,2019/12,0.35,1.13,983424.0,343348.0
458,(주)대성파인텍,104040,2020/12,1.48,5.11,660183.0,975524.0
459,(주)대성파인텍,104040,2021/12,2.59,3.93,414029.0,1070835.0
460,(주)대성파인텍,104040,2022/12,-3.48,-5.28,667231.0,-2322588.0
461,(주)대성하이텍,129920,2022/12,3.99,2.37,2786121.0,11119242.0
462,(주)대유,290380,2018/12,999999999.0,999999999.0,0.0,7042121.0
463,(주)대유,290380,2019/12,303.7,999999999.0,17559.0,5332720.0
464,(주)대유,290380,2020/12,9.16,43.51,502463.0,4604224.0
465,(주)대유,290380,2021/12,2.32,3.91,2770421.0,6437843.0
466,(주)대유,290380,2022/12,5.24,-32.22,861821.0,4518664.0
467,(주)대창솔루션,96350,2012/12,0.62,-0.67,1757940.0,1086269.0
468,(주)대창솔루션,96350,2013/12,-2.6,1.19,1639436.0,-4264910.0
469,(주)대창솔루션,96350,2014/12,-1.06,-9.96,1734707.0,-1835477.0
470,(주)대창솔루션,96350,2015/12,0.63,-1.21,1697412.0,1064359.0
471,(주)대창솔루션,96350,2016/12,-3.55,-6.78,1960799.0,-6957204.0
472,(주)대창솔루션,96350,2017/12,-4.16,-4.34,2141163.0,-8915691.0
473,(주)대창솔루션,96350,2018/12,-3.14,-3.53,2822682.0,-8858950.0
474,(주)대창솔루션,96350,2019/12,0.07,-0.34,2882551.0,212714.0
475,(주)대창솔루션,96350,2020/12,-6.44,-17.31,1829414.0,-11777056.0
476,(주)대창솔루션,96350,2021/12,-2.7,-6.51,1573344.0,-4242761.0
477,(주)대창솔루션,96350,2022/12,-1.61,-2.96,2021959.0,-3262636.0
478,(주)대한과학,131220,2012/12,5.38,5.33,411607.0,2212995.0
479,(주)대한과학,131220,2013/12,2.73,2.78,454984.0,1242715.0
480,(주)대한과학,131220,2014/12,2.15,3.05,453353.0,973207.0
481,(주)대한과학,131220,2015/12,-1.74,-4.57,464314.0,-807271.0
482,(주)대한과학,131220,2016/12,3.94,10.2,229456.0,903455.0
483,(주)대한과학,131220,2017/12,9.1,92.38,93836.0,854235.0
484,(주)대한과학,131220,2018/12,44.13,999999999.0,24477.0,1080059.0
485,(주)대한과학,131220,2019/12,32.89,999999999.0,29626.0,974526.0
486,(주)대한과학,131220,2020/12,89.98,999999999.0,17758.0,1597830.0
487,(주)대한과학,131220,2021/12,459.45,999999999.0,7064.0,3245543.0
488,(주)대한과학,131220,2022/12,137.72,999999999.0,31278.0,4307671.0
489,(주)더 미동,161570,2013/12,455.03,999999999.0,7389.0,3362198.0
490,(주)더 미동,161570,2014/12,170.33,999999999.0,6096.0,1038348.0
491,(주)더 미동,161570,2015/12,86.69,999999999.0,3587.0,310954.0
492,(주)더 미동,161570,2016/12,-3680.65,999999999.0,1321.0,-4862144.0
493,(주)더 미동,161570,2017/12,228.29,999999999.0,451.0,102959.0
494,(주)더 미동,161570,2018/12,10.01,999999999.0,10640.0,106502.0
495,(주)더 미동,161570,2019/12,34.48,999999999.0,1972.0,67988.0
496,(주)더 미동,161570,2020/12,-1994.12,999999999.0,1035.0,-2063913.0
497,(주)더 미동,161570,2021/12,-3.57,999999999.0,369916.0,-1319965.0
498,(주)더 미동,161570,2022/12,1.7,-25.99,819642.0,1393715.0
499,(주)더블유에스아이,299170,2018/12,,,,
500,(주)더블유에스아이,299170,2019/12,,,,
501,(주)더블유에스아이,299170,2020/12,386.63,999999999.0,15710.0,6073881.0
502,(주)더블유에스아이,299170,2021/12,9.45,20.67,654999.0,6191274.0
503,(주)더블유에스아이,299170,2022/12,23.83,999999999.0,158057.0,3766699.0
504,(주)더코디,224060,2015/12,6.69,6.87,301867.0,2020226.0
505,(주)더코디,224060,2016/12,-3.71,-5.4,1025224.0,-3807869.0
506,(주)더코디,224060,2017/12,-0.09,2.11,2101969.0,-191752.0
507,(주)더코디,224060,2018/12,-13.64,-30.81,680468.0,-9282752.0
508,(주)더코디,224060,2019/12,0.56,2.89,1020473.0,576532.0
509,(주)더코디,224060,2020/12,-1.13,-4.04,2265939.0,-2560426.0
510,(주)더코디,224060,2021/12,-9.43,999999999.0,393931.0,-3715904.0
511,(주)더코디,224060,2022/12,-13.33,999999999.0,392436.0,-5232023.0
512,(주)덕산테코피아,317330,2019/12,67.11,999999999.0,200129.0,13430392.0
513,(주)덕산테코피아,317330,2020/12,308.73,999999999.0,46893.0,14477252.0
514,(주)덕산테코피아,317330,2021/12,191.78,999999999.0,121123.0,23228772.0
515,(주)덕산테코피아,317330,2022/12,13.57,33.18,1046637.0,14208060.0
516,(주)덕성,4830,2012/12,5.77,130.7,810354.0,4676094.0
517,(주)덕성,4830,2013/12,8.09,42.72,823284.0,6663941.0
518,(주)덕성,4830,2014/12,2.92,16.21,732801.0,2140773.0
519,(주)덕성,4830,2015/12,1.65,35.02,521098.0,860682.0
520,(주)덕성,4830,2016/12,4.55,180.39,513352.0,2333816.0
521,(주)덕성,4830,2017/12,2.99,19.99,629405.0,1878971.0
522,(주)덕성,4830,2018/12,-2.11,-15.52,788629.0,-1663185.0
523,(주)덕성,4830,2019/12,2.18,999999999.0,733772.0,1601798.0
524,(주)덕성,4830,2020/12,6.02,999999999.0,622283.0,3744159.0
525,(주)덕성,4830,2021/12,8.99,999999999.0,500776.0,4500408.0
526,(주)덕성,4830,2022/12,7.2,999999999.0,681447.0,4903685.0
527,(주)덱스터스튜디오,206560,2015/12,9.72,11.96,526174.0,5113978.0
528,(주)덱스터스튜디오,206560,2016/12,138.55,999999999.0,29721.0,4117776.0
529,(주)덱스터스튜디오,206560,2017/12,-9.03,-23.62,2435047.0,-21977293.0
530,(주)덱스터스튜디오,206560,2018/12,1.29,4.67,1511639.0,1948616.0
531,(주)덱스터스튜디오,206560,2019/12,-24.21,-124.1,235825.0,-5708639.0
532,(주)덱스터스튜디오,206560,2020/12,-2.89,999999999.0,122237.0,-352685.0
533,(주)덱스터스튜디오,206560,2021/12,-35.82,999999999.0,72476.0,-2595739.0
534,(주)덱스터스튜디오,206560,2022/12,-57.35,999999999.0,56838.0,-3259846.0
535,(주)덴티스,261200,2017/12,,,,
536,(주)덴티스,261200,2018/12,,,,
537,(주)덴티스,261200,2019/12,,,,
538,(주)덴티스,261200,2020/12,-10.16,-14.91,985139.0,-10007213.0
539,(주)덴티스,261200,2021/12,0.17,0.93,1517466.0,261552.0
540,(주)덴티스,261200,2022/12,3.55,2.51,2569471.0,9122628.0
541,(주)동방선기,99410,2012/12,-1.62,999999999.0,2711046.0,-4401650.0
542,(주)동방선기,99410,2013/12,0.88,1.59,2159416.0,1910868.0
543,(주)동방선기,99410,2014/12,0.75,-11.34,1657209.0,1242233.0
544,(주)동방선기,99410,2015/12,1.57,-0.43,1336668.0,2094878.0
545,(주)동방선기,99410,2016/12,2.15,-2.56,834130.0,1792413.0
546,(주)동방선기,99410,2017/12,999999999.0,999999999.0,0.0,-667105.0
547,(주)동방선기,99410,2018/12,-4741.58,999999999.0,596.0,-2825982.0
548,(주)동방선기,99410,2019/12,-160.58,999999999.0,7818.0,-1255400.0
549,(주)동방선기,99410,2020/12,-155.77,999999999.0,8725.0,-1359095.0
550,(주)동방선기,99410,2021/12,222.21,999999999.0,2206.0,490191.0
551,(주)동방선기,99410,2022/12,5.78,7.88,242112.0,1399148.0
552,(주)동운아나텍,94170,2015/12,41.32,55.38,200860.0,8299961.0
553,(주)동운아나텍,94170,2016/12,45.4,187.13,32333.0,1467793.0
554,(주)동운아나텍,94170,2017/12,-13.85,-27.81,129864.0,-1799001.0
555,(주)동운아나텍,94170,2018/12,-10.17,-12.7,617453.0,-6280845.0
556,(주)동운아나텍,94170,2019/12,-1.77,7.45,1235443.0,-2188813.0
557,(주)동운아나텍,94170,2020/12,2.18,3.47,1065932.0,2323651.0
558,(주)동운아나텍,94170,2021/12,-7.25,-8.75,2177562.0,-15794805.0
559,(주)동운아나텍,94170,2022/12,-2.33,-2.48,2691885.0,-6259569.0
560,(주)동일기연,32960,2012/12,1013.17,999999999.0,4440.0,4498479.0
561,(주)동일기연,32960,2013/12,999999999.0,999999999.0,0.0,4401007.0
562,(주)동일기연,32960,2014/12,999999999.0,999999999.0,0.0,3709561.0
563,(주)동일기연,32960,2015/12,999999999.0,999999999.0,0.0,2894824.0
564,(주)동일기연,32960,2016/12,999999999.0,999999999.0,0.0,1638298.0
565,(주)동일기연,32960,2017/12,999999999.0,999999999.0,0.0,3062006.0
566,(주)동일기연,32960,2018/12,438.73,999999999.0,537.0,235596.0
567,(주)동일기연,32960,2019/12,484.7,999999999.0,4077.0,1975944.0
568,(주)동일기연,32960,2020/12,412.59,999999999.0,3862.0,1593523.0
569,(주)동일기연,32960,2021/12,5045.55,999999999.0,424.0,2138155.0
570,(주)동일기연,32960,2022/12,284.01,999999999.0,7026.0,1995502.0
571,(주)듀오백,73190,2012/12,-20.44,999999999.0,24354.0,-497766.0
572,(주)듀오백,73190,2013/12,169.71,999999999.0,5242.0,889636.0
573,(주)듀오백,73190,2014/12,999999999.0,999999999.0,0.0,-2354475.0
574,(주)듀오백,73190,2015/12,999999999.0,999999999.0,0.0,-3436253.0
575,(주)듀오백,73190,2016/12,999999999.0,999999999.0,0.0,-4979221.0
576,(주)듀오백,73190,2017/12,999999999.0,999999999.0,0.0,719444.0
577,(주)듀오백,73190,2018/12,999999999.0,999999999.0,0.0,-2608607.0
578,(주)듀오백,73190,2019/12,-168.2,999999999.0,13068.0,-2197997.0
579,(주)듀오백,73190,2020/12,40.87,999999999.0,17188.0,702483.0
580,(주)듀오백,73190,2021/12,-205.6,999999999.0,16238.0,-3338587.0
581,(주)듀오백,73190,2022/12,-62.01,999999999.0,69681.0,-4321097.0
582,(주)드래곤플라이,30350,2012/12,999999999.0,999999999.0,0.0,4070563.0
583,(주)드래곤플라이,30350,2013/12,0.39,-34.62,1282363.0,504300.0
584,(주)드래곤플라이,30350,2014/12,1.54,-1.08,1695339.0,2609913.0
585,(주)드래곤플라이,30350,2015/12,2.68,999999999.0,1398275.0,3744014.0
586,(주)드래곤플라이,30350,2016/12,1.34,0.96,1177584.0,1575388.0
587,(주)드래곤플라이,30350,2017/12,-4.35,-6.87,1264654.0,-5496502.0
588,(주)드래곤플라이,30350,2018/12,-4.25,-5.43,1387133.0,-5899804.0
589,(주)드래곤플라이,30350,2019/12,-70.73,999999999.0,61226.0,-4330423.0
590,(주)드래곤플라이,30350,2020/12,3.01,999999999.0,32819.0,98737.0
591,(주)드래곤플라이,30350,2021/12,-2.87,-17.0,1027747.0,-2948037.0
592,(주)드래곤플라이,30350,2022/12,-17.74,-295.95,427382.0,-7580914.0
593,(주)드림시큐리티,203650,2014/12,,,,
594,(주)드림시큐리티,203650,2015/12,,,,
595,(주)드림시큐리티,203650,2016/12,,,,
596,(주)드림시큐리티,203650,2017/12,2.89,-33.61,130990.0,379072.0
597,(주)드림시큐리티,203650,2018/12,836.28,999999999.0,3336.0,2789840.0
598,(주)드림시큐리티,203650,2019/12,18.35,999999999.0,63608.0,1167268.0
599,(주)드림시큐리티,203650,2020/12,7.13,18.94,269532.0,1923088.0
600,(주)드림시큐리티,203650,2021/12,1.53,999999999.0,1552078.0,2376968.0
601,(주)드림시큐리티,203650,2022/12,1.02,0.16,3034041.0,3089105.0
602,(주)디모아,16670,2012/12,35411.77,999999999.0,160.0,5665883.0
603,(주)디모아,16670,2013/12,156.86,999999999.0,46035.0,7221219.0
604,(주)디모아,16670,2014/12,2270.41,999999999.0,3950.0,8968131.0
605,(주)디모아,16670,2015/12,999999999.0,999999999.0,0.0,8475637.0
606,(주)디모아,16670,2016/12,20.33,999999999.0,68144.0,1385156.0
607,(주)디모아,16670,2017/12,3.76,999999999.0,95839.0,359916.0
608,(주)디모아,16670,2018/12,0.66,999999999.0,105899.0,69794.0
609,(주)디모아,16670,2019/12,0.58,999999999.0,166589.0,96457.0
610,(주)디모아,16670,2020/12,-0.56,999999999.0,409949.0,-229277.0
611,(주)디모아,16670,2021/12,0.2,-3.28,886643.0,178824.0
612,(주)디모아,16670,2022/12,12.33,999999999.0,152010.0,1873754.0
613,(주)디바이스이엔지,187870,2017/12,75.5,999999999.0,144682.0,10923189.0
614,(주)디바이스이엔지,187870,2018/12,213.19,999999999.0,76633.0,16337228.0
615,(주)디바이스이엔지,187870,2019/12,276.74,999999999.0,15962.0,4417264.0
616,(주)디바이스이엔지,187870,2020/12,2972.35,999999999.0,14707.0,43714287.0
617,(주)디바이스이엔지,187870,2021/12,166.31,999999999.0,215375.0,35819944.0
618,(주)디바이스이엔지,187870,2022/12,13.23,999999999.0,1009321.0,13353160.0
619,(주)디스플레이테크,66670,2012/12,17.95,28.04,1239154.0,22241868.0
620,(주)디스플레이테크,66670,2013/12,24.04,181.27,1400430.0,33672391.0
621,(주)디스플레이테크,66670,2014/12,22.05,48.65,973505.0,21464834.0
622,(주)디스플레이테크,66670,2015/12,24.85,7359.29,588536.0,14624521.0
623,(주)디스플레이테크,66670,2016/12,14.08,999999999.0,320030.0,4505796.0
624,(주)디스플레이테크,66670,2017/12,31.42,999999999.0,258652.0,8126981.0
625,(주)디스플레이테크,66670,2018/12,57.24,999999999.0,62482.0,3576408.0
626,(주)디스플레이테크,66670,2019/12,43.18,999999999.0,152077.0,6566006.0
627,(주)디스플레이테크,66670,2020/12,111.03,999999999.0,34727.0,3855676.0
628,(주)디스플레이테크,66670,2021/12,546.38,999999999.0,6515.0,3559697.0
629,(주)디스플레이테크,66670,2022/12,86.85,999999999.0,35330.0,3068366.0
630,(주)디알젬,263690,2018/12,34.88,40.72,124249.0,4333619.0
631,(주)디알젬,263690,2019/12,119.59,999999999.0,39301.0,4699863.0
632,(주)디알젬,263690,2020/12,197.71,272.68,115555.0,22846065.0
633,(주)디알젬,263690,2021/12,112.24,999999999.0,110660.0,12420063.0
634,(주)디알젬,263690,2022/12,69.67,999999999.0,265898.0,18524760.0
635,(주)디알텍,214680,2015/12,,,,
636,(주)디알텍,214680,2016/12,5.18,-0.05,530241.0,2747067.0
637,(주)디알텍,214680,2017/12,-5.76,-17.87,146003.0,-840580.0
638,(주)디알텍,214680,2018/12,8.11,10.92,217305.0,1761899.0
