회사명,거래소코드,회계년도,종가(원),현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주),[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원)
(주)메디젠휴먼케어,236340,2021/12,,3110666,0,3110666,3110666,3110666,,,,,-2632,-2632,-2632,-2632,-2632,-2632,-15,-2632,-2632,-2632,,,-12481,-12481304,-12481,,-12481304,,-1637,-1637,,-1636565,,-1636565,,3553,3553,,3552786,,3552786
(주)메디젠휴먼케어,236340,2021/12,,2554189,0,2554189,3110666,3110666,,,,,-2632,-2632,-2632,-2632,-2632,-2632,-15,-2632,-2632,-2632,,,-12481,-12481304,-12481,,-12481304,,-1637,-1637,,-1636565,,-1636565,,3553,3553,,3552786,,3552786
(주)메디젠휴먼케어,236340,2022/12,,3014647,0,3014647,3537791,3537791,,,,,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,,,-8595,-8595345,-8595,,-8595345,,-2499,-2499,,-2499085,,-2499085,,3950,3950,,3949759,,3949759
(주)메디젠휴먼케어,236340,2022/12,,523144,0,523144,3537791,3537791,,,,,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,,,-8595,-8595345,-8595,,-8595345,,-2499,-2499,,-2499085,,-2499085,,3950,3950,,3949759,,3949759
(주)메디젠휴먼케어,236340,2022/12,,3537791,0,3537791,3537791,3537791,,,,,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,-2792,,,-8595,-8595345,-8595,,-8595345,,-2499,-2499,,-2499085,,-2499085,,3950,3950,,3949759,,3949759
(주)무진메디,322970,2020/12,,6743378,0,6743378,8455336,8455336,,,,,,,,,-1977,-1977,-1977,-1977,-1977,-1977,,,,,5288,,5287538,,,-1352,,,,-1351751,,,11,,,,11400
(주)무진메디,322970,2020/12,,8682727,227391,8455336,8455336,8455336,,,,,,,,,-1977,-1977,-1977,-1977,-1977,-1977,,,,,5288,,5287538,,,-1352,,,,-1351751,,,11,,,,11400
(주)무진메디,322970,2020/12,,1939349,227391,1711958,8455336,8455336,,,,,,,,,-1977,-1977,-1977,-1977,-1977,-1977,,,,,5288,,5287538,,,-1352,,,,-1351751,,,11,,,,11400
(주)무진메디,322970,2021/12,,6796378,0,6796378,8508336,8508336,,,,,,,,,-2511,-2511,-2511,-2511,-2511,-2511,,,,,3195,,3195413,,,-1810,,,,-1809749,,,7,,,,7200
(주)무진메디,322970,2021/12,,8735727,227391,8508336,8508336,8508336,,,,,,,,,-2511,-2511,-2511,-2511,-2511,-2511,,,,,3195,,3195413,,,-1810,,,,-1809749,,,7,,,,7200
(주)무진메디,322970,2021/12,,1939349,227391,1711958,8508336,8508336,,,,,,,,,-2511,-2511,-2511,-2511,-2511,-2511,,,,,3195,,3195413,,,-1810,,,,-1809749,,,7,,,,7200
(주)무진메디,322970,2022/12,,7562493,0,7562493,8638336,8638336,,,,,,,,,-3028,-3028,-3028,-3028,-3028,-3028,,,,,1085,,1084639,,,-2022,,,,-2021906,,,20,,,,20000
(주)무진메디,322970,2022/12,,1939349,863506,1075843,8638336,8638336,,,,,,,,,-3028,-3028,-3028,-3028,-3028,-3028,,,,,1085,,1084639,,,-2022,,,,-2021906,,,20,,,,20000
(주)무진메디,322970,2022/12,,9501842,863506,8638336,8638336,8638336,,,,,,,,,-3028,-3028,-3028,-3028,-3028,-3028,,,,,1085,,1084639,,,-2022,,,,-2021906,,,20,,,,20000
(주)미래엔에듀파트너,208890,2014/12,,1990820,0,1990820,1990820,1990820,,,,,,,,,487,487,0,487,487,487,,,,,6720,,6720304,,,3073,,,,3072974,,,12385,,,,12385298
(주)미래엔에듀파트너,208890,2014/12,,0,0,0,1990820,1990820,,,,,,,,,487,487,0,487,487,487,,,,,6720,,6720304,,,3073,,,,3072974,,,12385,,,,12385298
(주)미래엔에듀파트너,208890,2014/12,,1990820,0,1990820,1990820,1990820,,,,,,,,,487,487,0,487,487,487,,,,,6720,,6720304,,,3073,,,,3072974,,,12385,,,,12385298
(주)미래엔에듀파트너,208890,2015/12,,1990820,0,1990820,1990820,1990820,150,164,150,0,231,231,231,231,231,231,0,231,231,231,6819,6818653,6996,6995817,6996,6818653,6995817,3053,2847,2847,3052514,2846841,3052514,2846841,16736,13463,13463,16735540,13463049,16735540,13463049
(주)미래엔에듀파트너,208890,2015/12,,1990820,0,1990820,1990820,1990820,150,164,150,0,231,231,231,231,231,231,0,231,231,231,6819,6818653,6996,6995817,6996,6818653,6995817,3053,2847,2847,3052514,2846841,3052514,2846841,16736,13463,13463,16735540,13463049,16735540,13463049
(주)미래엔에듀파트너,208890,2016/12,,1990820,0,1990820,1990820,1990820,315,340,315,0,145,145,145,145,145,145,0,145,145,145,7161,7161141,7140,7140325,7140,7161141,7140325,2691,2292,2292,2691491,2292017,2691491,2292017,18890,14270,14270,18889978,14269862,18889978,14269862
(주)미래엔에듀파트너,208890,2016/12,,1990820,0,1990820,1990820,1990820,315,340,315,0,145,145,145,145,145,145,0,145,145,145,7161,7161141,7140,7140325,7140,7161141,7140325,2691,2292,2292,2691491,2292017,2691491,2292017,18890,14270,14270,18889978,14269862,18889978,14269862
(주)미래엔에듀파트너,208890,2017/12,,1990820,0,1990820,1990820,1990820,287,287,287,0,323,323,323,323,323,323,0,323,323,323,7442,7442389,7463,7463159,7463,7442389,7463159,2631,2204,2204,2631413,2204282,2631413,2204282,19236,14216,14216,19236149,14216396,19236149,14216396
(주)미래엔에듀파트너,208890,2017/12,,1990820,0,1990820,1990820,1990820,287,287,287,0,323,323,323,323,323,323,0,323,323,323,7442,7442389,7463,7463159,7463,7442389,7463159,2631,2204,2204,2631413,2204282,2631413,2204282,19236,14216,14216,19236149,14216396,19236149,14216396
(주)미래엔에듀파트너,208890,2018/12,,1990820,0,1990820,1990820,1990820,419,419,419,0,478,478,478,478,478,478,478,478,478,478,7861,7861456,7941,7941126,7941,7861456,7941126,2580,2851,2851,2579528,2850744,2579528,2850744,18027,13968,13968,18027126,13968202,18027126,13968202
(주)미래엔에듀파트너,208890,2018/12,,1990820,0,1990820,1990820,1990820,419,419,419,0,478,478,478,478,478,478,478,478,478,478,7861,7861456,7941,7941126,7941,7861456,7941126,2580,2851,2851,2579528,2850744,2579528,2850744,18027,13968,13968,18027126,13968202,18027126,13968202
(주)미래엔에듀파트너,208890,2019/12,,2150820,0,2150820,2150820,2150820,356,356,356,0,159,159,159,159,159,159,159,159,159,159,8377,8376506,8259,8259356,8259,8376506,8259356,2914,2334,2334,2914488,2334176,2914488,2334176,18671,15019,15019,18671409,15018544,18671409,15018544
(주)미래엔에듀파트너,208890,2019/12,,2150820,0,2150820,2150820,2150820,356,356,356,0,159,159,159,159,159,159,159,159,159,159,8377,8376506,8259,8259356,8259,8376506,8259356,2914,2334,2334,2914488,2334176,2914488,2334176,18671,15019,15019,18671409,15018544,18671409,15018544
(주)미래엔에듀파트너,208890,2020/12,,3150820,0,3150820,3150820,3150820,-3640,-3640,-3640,0,-3090,-3090,-3090,-3090,-3090,-3090,-3090,-3090,-3090,-3090,7735,7734952,8169,8168507,8169,7734952,8168507,-1704,-1442,-1442,-1704094,-1441719,-1704094,-1441719,5685,4359,4359,5684796,4358565,5684796,4358565
(주)미래엔에듀파트너,208890,2020/12,,3150820,0,3150820,3150820,3150820,-3640,-3640,-3640,0,-3090,-3090,-3090,-3090,-3090,-3090,-3090,-3090,-3090,-3090,7735,7734952,8169,8168507,8169,7734952,8168507,-1704,-1442,-1442,-1704094,-1441719,-1704094,-1441719,5685,4359,4359,5684796,4358565,5684796,4358565
(주)미래엔에듀파트너,208890,2021/12,,3150820,0,3150820,3150820,3150820,-4074,-4074,-4074,0,-4061,-4061,-4061,-4061,-4061,-4061,-4061,-4061,-4061,-4061,3655,3655429,4102,4101784,4102,3655429,4101784,-1763,-1941,-1941,-1763269,-1940696,-1763269,-1940696,8304,6629,6629,8303999,6628767,8303999,6628767
(주)미래엔에듀파트너,208890,2021/12,,3150820,0,3150820,3150820,3150820,-4074,-4074,-4074,0,-4061,-4061,-4061,-4061,-4061,-4061,-4061,-4061,-4061,-4061,3655,3655429,4102,4101784,4102,3655429,4101784,-1763,-1941,-1941,-1763269,-1940696,-1763269,-1940696,8304,6629,6629,8303999,6628767,8303999,6628767
(주)미래엔에듀파트너,208890,2022/12,,3150820,0,3150820,3150820,3150820,-946,-946,-946,0,-838,-838,-838,-838,-838,-838,-838,-838,-838,-838,2709,2709382,3264,3263657,3264,2709382,3263657,1572,1556,1556,1571667,1555949,1571667,1555949,13496,12026,12026,13496333,12026104,13496333,12026104
(주)미래엔에듀파트너,208890,2022/12,,3150820,0,3150820,3150820,3150820,-946,-946,-946,0,-838,-838,-838,-838,-838,-838,-838,-838,-838,-838,2709,2709382,3264,3263657,3264,2709382,3263657,1572,1556,1556,1571667,1555949,1571667,1555949,13496,12026,12026,13496333,12026104,13496333,12026104
(주)바스칸바이오제약,354390,2022/12,,1240000,1240000,0,7018247,7018247,,,,,168,168,168,168,168,168,168,168,168,168,,,24656,24655814,24656,,24655814,,821,821,,820549,,820549,,26798,26798,,26797640,,26797640
(주)바스칸바이오제약,354390,2022/12,,8258247,1240000,7018247,7018247,7018247,,,,,168,168,168,168,168,168,168,168,168,168,,,24656,24655814,24656,,24655814,,821,821,,820549,,820549,,26798,26798,,26797640,,26797640
(주)바스칸바이오제약,354390,2022/12,,7018247,0,7018247,7018247,7018247,,,,,168,168,168,168,168,168,168,168,168,168,,,24656,24655814,24656,,24655814,,821,821,,820549,,820549,,26798,26798,,26797640,,26797640
(주)바이오인프라생명과학,266470,2020/12,,14106847,0,14106847,14672883,14672883,-4524,-4524,-4524,0,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-1425,-1424651,-1588,-1587859,-1588,-1424651,-1587859,-3557,-3557,-3557,-3557272,-3557272,-3557272,-3557272,1043,1043,1043,1042994,1042994,1042994,1042994
(주)바이오인프라생명과학,266470,2020/12,,15238921,566038,14672883,14672883,14672883,-4524,-4524,-4524,0,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-1425,-1424651,-1588,-1587859,-1588,-1424651,-1587859,-3557,-3557,-3557,-3557272,-3557272,-3557272,-3557272,1043,1043,1043,1042994,1042994,1042994,1042994
(주)바이오인프라생명과학,266470,2020/12,,1132074,566038,566036,14672883,14672883,-4524,-4524,-4524,0,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-4524,-1425,-1424651,-1588,-1587859,-1588,-1424651,-1587859,-3557,-3557,-3557,-3557272,-3557272,-3557272,-3557272,1043,1043,1043,1042994,1042994,1042994,1042994
(주)바이오인프라생명과학,266470,2021/12,,2313889,566038,1747851,15854698,15854698,,,,,-2448,-2448,-2448,-2448,-2448,-2448,7,-2448,-2448,-2448,,,2532,2531543,2532,,2531543,,-3413,-3413,,-3412812,,-3412812,,1426,1426,,1426440,,1426440
(주)바이오인프라생명과학,266470,2021/12,,16420736,566038,15854698,15854698,15854698,,,,,-2448,-2448,-2448,-2448,-2448,-2448,7,-2448,-2448,-2448,,,2532,2531543,2532,,2531543,,-3413,-3413,,-3412812,,-3412812,,1426,1426,,1426440,,1426440
(주)바이오인프라생명과학,266470,2021/12,,14106847,0,14106847,15854698,15854698,,,,,-2448,-2448,-2448,-2448,-2448,-2448,7,-2448,-2448,-2448,,,2532,2531543,2532,,2531543,,-3413,-3413,,-3412812,,-3412812,,1426,1426,,1426440,,1426440
(주)바이오인프라생명과학,266470,2022/12,,2313889,566038,1747851,15854698,15854698,,,,,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,,,1103,1102839,1103,,1102839,,-2224,-2224,,-2224009,,-2224009,,1492,1492,,1492138,,1492138
(주)바이오인프라생명과학,266470,2022/12,,16420736,566038,15854698,15854698,15854698,,,,,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,,,1103,1102839,1103,,1102839,,-2224,-2224,,-2224009,,-2224009,,1492,1492,,1492138,,1492138
(주)바이오인프라생명과학,266470,2022/12,,14106847,0,14106847,15854698,15854698,,,,,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,-1455,,,1103,1102839,1103,,1102839,,-2224,-2224,,-2224009,,-2224009,,1492,1492,,1492138,,1492138
(주)바이오프로테크,199290,2016/12,,1770428,0,1770428,4246562,4246562,,,,,,,,,-2622,-2622,0,-2622,-2622,-2622,,,,,12710,,12709577,,,73,,,,73261,,,21243,,,,21243062
(주)바이오프로테크,199290,2016/12,,2881243,405109,2476134,4246562,4246562,,,,,,,,,-2622,-2622,0,-2622,-2622,-2622,,,,,12710,,12709577,,,73,,,,73261,,,21243,,,,21243062
(주)바이오프로테크,199290,2016/12,,4651671,405109,4246562,4246562,4246562,,,,,,,,,-2622,-2622,0,-2622,-2622,-2622,,,,,12710,,12709577,,,73,,,,73261,,,21243,,,,21243062
(주)바이오프로테크,199290,2017/12,,4651671,405109,4246562,4246562,4246562,,,,,,,,,-5199,-5199,0,-5199,-5199,-5199,,,,,7767,,7767252,,,548,,,,547579,,,17993,,,,17992680
(주)바이오프로테크,199290,2017/12,,3467738,405109,3062629,4246562,4246562,,,,,,,,,-5199,-5199,0,-5199,-5199,-5199,,,,,7767,,7767252,,,548,,,,547579,,,17993,,,,17992680
(주)바이오프로테크,199290,2017/12,,1183933,0,1183933,4246562,4246562,,,,,,,,,-5199,-5199,0,-5199,-5199,-5199,,,,,7767,,7767252,,,548,,,,547579,,,17993,,,,17992680
(주)바이오프로테크,199290,2018/12,,2638955,0,2638955,5844645,5844645,,,,,,,,,64,64,0,64,64,64,,,,,14514,,14514279,,,-5183,,,,-5183111,,,20502,,,,20501563
(주)바이오프로테크,199290,2018/12,,3610799,405109,3205690,5844645,5844645,,,,,,,,,64,64,0,64,64,64,,,,,14514,,14514279,,,-5183,,,,-5183111,,,20502,,,,20501563
(주)바이오프로테크,199290,2018/12,,6249754,405109,5844645,5844645,5844645,,,,,,,,,64,64,0,64,64,64,,,,,14514,,14514279,,,-5183,,,,-5183111,,,20502,,,,20501563
(주)바이오프로테크,199290,2019/12,,3846049,1234910,2611139,5866828,5866828,,,,,,,,,-20187,-20187,-20187,-20187,-20187,-20187,,,,,-5182,,-5182225,,,-2430,,,,-2429983,,,12471,,,,12470748
(주)바이오프로테크,199290,2019/12,,7506847,1640019,5866828,5866828,5866828,,,,,,,,,-20187,-20187,-20187,-20187,-20187,-20187,,,,,-5182,,-5182225,,,-2430,,,,-2429983,,,12471,,,,12470748
(주)바이오프로테크,199290,2019/12,,3660798,405109,3255689,5866828,5866828,,,,,,,,,-20187,-20187,-20187,-20187,-20187,-20187,,,,,-5182,,-5182225,,,-2430,,,,-2429983,,,12471,,,,12470748
(주)바이오프로테크,199290,2020/12,,3846049,1244910,2601139,5867939,5867939,,,,,,,,,-4696,-4696,-4696,-4696,-4696,-4696,,,,,-9749,,-9749212,,,952,,,,951869,,,12788,,,,12788111
(주)바이오프로테크,199290,2020/12,,7517958,1650019,5867939,5867939,5867939,,,,,,,,,-4696,-4696,-4696,-4696,-4696,-4696,,,,,-9749,,-9749212,,,952,,,,951869,,,12788,,,,12788111
(주)바이오프로테크,199290,2020/12,,3671909,405109,3266800,5867939,5867939,,,,,,,,,-4696,-4696,-4696,-4696,-4696,-4696,,,,,-9749,,-9749212,,,952,,,,951869,,,12788,,,,12788111
(주)바이오프로테크,199290,2021/12,,5581693,405109,5176584,8152130,8152130,,,,,,,,,-2413,-2413,-2413,-2413,-2413,-2413,,,,,-8059,,-8059055,,,-4574,,,,-4574030,,,18111,,,,18110817
(주)바이오프로테크,199290,2021/12,,5236631,2035110,3201521,8152130,8152130,,,,,,,,,-2413,-2413,-2413,-2413,-2413,-2413,,,,,-8059,,-8059055,,,-4574,,,,-4574030,,,18111,,,,18110817
(주)바이오프로테크,199290,2021/12,,10818324,2440219,8378105,8152130,8152130,,,,,,,,,-2413,-2413,-2413,-2413,-2413,-2413,,,,,-8059,,-8059055,,,-4574,,,,-4574030,,,18111,,,,18110817
(주)바이오프로테크,199290,2022/12,,15229871,405109,14824762,19805513,19805513,,,,,,,,,3736,3736,3736,3736,3736,3736,,,,,1988,-1557680,1987876,,,-2536,,,-2572450,-2536146,,,30903,,,36273596,30902928
(주)바이오프로테크,199290,2022/12,,22346132,2540619,19805513,19805513,19805513,,,,,,,,,3736,3736,3736,3736,3736,3736,,,,,1988,-1557680,1987876,,,-2536,,,-2572450,-2536146,,,30903,,,36273596,30902928
(주)바이오프로테크,199290,2022/12,,7116261,2135510,4980751,19805513,19805513,,,,,,,,,3736,3736,3736,3736,3736,3736,,,,,1988,-1557680,1987876,,,-2536,,,-2572450,-2536146,,,30903,,,36273596,30902928
(주)볼빅,206950,2015/12,,4000000,0,4000000,5075560,5075560,,,,,,,,,142,142,0,142,142,142,,,,,25342,,25341633,,,-3404,,,,-3404476,,,28764,,,,28763788
(주)볼빅,206950,2015/12,,1075560,0,1075560,5075560,5075560,,,,,,,,,142,142,0,142,142,142,,,,,25342,,25341633,,,-3404,,,,-3404476,,,28764,,,,28763788
(주)볼빅,206950,2015/12,,5075560,0,5075560,5075560,5075560,,,,,,,,,142,142,0,142,142,142,,,,,25342,,25341633,,,-3404,,,,-3404476,,,28764,,,,28763788
(주)볼빅,206950,2016/12,,5745450,0,5745450,5745450,5745450,,,,,,,,,801,801,801,801,801,801,,,,,31143,,31142913,,,-4445,,,,-4444966,,,31434,,,,31433597
(주)볼빅,206950,2016/12,,4010000,0,4010000,5745450,5745450,,,,,,,,,801,801,801,801,801,801,,,,,31143,,31142913,,,-4445,,,,-4444966,,,31434,,,,31433597
(주)볼빅,206950,2016/12,,1735450,0,1735450,5745450,5745450,,,,,,,,,801,801,801,801,801,801,,,,,31143,,31142913,,,-4445,,,,-4444966,,,31434,,,,31433597
(주)볼빅,206950,2017/12,,6245450,0,6245450,6245450,6245450,,,,,,,,,-2013,-2013,0,-2013,-2013,-2013,,,,,31096,,31095705,,,2244,,,,2244412,,,42330,,,,42329808
(주)볼빅,206950,2017/12,,4010000,0,4010000,6245450,6245450,,,,,,,,,-2013,-2013,0,-2013,-2013,-2013,,,,,31096,,31095705,,,2244,,,,2244412,,,42330,,,,42329808
(주)볼빅,206950,2017/12,,2235450,0,2235450,6245450,6245450,,,,,,,,,-2013,-2013,0,-2013,-2013,-2013,,,,,31096,,31095705,,,2244,,,,2244412,,,42330,,,,42329808
(주)볼빅,206950,2018/12,,4183333,0,4183333,5718893,5718893,,,,,,,,,2539,2539,2539,2539,2539,2539,,,,,29265,,29264741,,,-192,,,,-191912,,,43698,,,,43697670
(주)볼빅,206950,2018/12,,2235450,699890,1535560,5718893,5718893,,,,,,,,,2539,2539,2539,2539,2539,2539,,,,,29265,,29264741,,,-192,,,,-191912,,,43698,,,,43697670
(주)볼빅,206950,2018/12,,6418783,699890,5718893,5718893,5718893,,,,,,,,,2539,2539,2539,2539,2539,2539,,,,,29265,,29264741,,,-192,,,,-191912,,,43698,,,,43697670
(주)볼빅,206950,2019/12,,4183333,0,4183333,5408893,5408893,,,,,,,,,-7447,-7447,-7447,-7447,-7447,-7447,,,,,18790,,18790125,,,-6054,,,,-6054084,,,42506,,,,42505667
(주)볼빅,206950,2019/12,,6418783,1009890,5408893,5408893,5408893,,,,,,,,,-7447,-7447,-7447,-7447,-7447,-7447,,,,,18790,,18790125,,,-6054,,,,-6054084,,,42506,,,,42505667
(주)볼빅,206950,2019/12,,2235450,1009890,1225560,5408893,5408893,,,,,,,,,-7447,-7447,-7447,-7447,-7447,-7447,,,,,18790,,18790125,,,-6054,,,,-6054084,,,42506,,,,42505667
(주)볼빅,206950,2020/12,,6418783,1172334,5246449,5246449,5246449,,,,,,,,,-3265,-3265,-3265,-3265,-3265,-3265,,,,,11503,,11503372,,,5389,,,,5389292,,,37817,,,,37817259
(주)볼빅,206950,2020/12,,2235450,1172334,1063116,5246449,5246449,,,,,,,,,-3265,-3265,-3265,-3265,-3265,-3265,,,,,11503,,11503372,,,5389,,,,5389292,,,37817,,,,37817259
(주)볼빅,206950,2020/12,,4183333,0,4183333,5246449,5246449,,,,,,,,,-3265,-3265,-3265,-3265,-3265,-3265,,,,,11503,,11503372,,,5389,,,,5389292,,,37817,,,,37817259
(주)볼빅,206950,2021/12,,6418783,1172334,5246449,5246449,5246449,,,,,,,,,-3878,-3878,-3878,-3878,-3878,-3878,,,,,7689,,7689467,,,4890,,,,4890015,,,47337,,,,47337146
(주)볼빅,206950,2021/12,,2235450,1172334,1063116,5246449,5246449,,,,,,,,,-3878,-3878,-3878,-3878,-3878,-3878,,,,,7689,,7689467,,,4890,,,,4890015,,,47337,,,,47337146
(주)볼빅,206950,2021/12,,4183333,0,4183333,5246449,5246449,,,,,,,,,-3878,-3878,-3878,-3878,-3878,-3878,,,,,7689,,7689467,,,4890,,,,4890015,,,47337,,,,47337146
(주)볼빅,206950,2022/12,,13674391,1714846,11959545,11959545,11959545,,,,,,,,,-9989,-9989,-9989,-9989,-9989,-9989,,,,,8747,7634367,8746530,,,-3583,,,-3218674,-3583102,,,48437,,,51465017,48437067
(주)볼빅,206950,2022/12,,5280422,0,5280422,11959545,11959545,,,,,,,,,-9989,-9989,-9989,-9989,-9989,-9989,,,,,8747,7634367,8746530,,,-3583,,,-3218674,-3583102,,,48437,,,51465017,48437067
(주)볼빅,206950,2022/12,,8393969,1714846,6679123,11959545,11959545,,,,,,,,,-9989,-9989,-9989,-9989,-9989,-9989,,,,,8747,7634367,8746530,,,-3583,,,-3218674,-3583102,,,48437,,,51465017,48437067
(주)블루탑,191600,2016/12,,2600000,0,2600000,2600000,2600000,,,,,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,,,10779,10778625,10779,,10778625,,1369,1369,,1368760,,1368760,,25243,25243,,25243460,,25243460
(주)블루탑,191600,2016/12,,0,0,0,2600000,2600000,,,,,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,,,10779,10778625,10779,,10778625,,1369,1369,,1368760,,1368760,,25243,25243,,25243460,,25243460
(주)블루탑,191600,2016/12,,2600000,0,2600000,2600000,2600000,,,,,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,,,10779,10778625,10779,,10778625,,1369,1369,,1368760,,1368760,,25243,25243,,25243460,,25243460
(주)블루탑,191600,2017/12,,2600000,0,2600000,2600000,2600000,,,,,-543,-543,-543,-543,-543,-543,0,-543,-543,-543,,,10570,10570482,10570,,10570482,,-1933,-1933,,-1933438,,-1933438,,20363,20363,,20363372,,20363372
(주)블루탑,191600,2017/12,,2600000,0,2600000,2600000,2600000,,,,,-543,-543,-543,-543,-543,-543,0,-543,-543,-543,,,10570,10570482,10570,,10570482,,-1933,-1933,,-1933438,,-1933438,,20363,20363,,20363372,,20363372
(주)블루탑,191600,2018/12,,2600000,0,2600000,2600000,2600000,,,,,598,598,598,598,598,598,598,598,598,598,,,10663,10663208,10663,,10663208,,197,197,,197386,,197386,,23657,23657,,23657395,,23657395
(주)블루탑,191600,2018/12,,2600000,0,2600000,2600000,2600000,,,,,598,598,598,598,598,598,598,598,598,598,,,10663,10663208,10663,,10663208,,197,197,,197386,,197386,,23657,23657,,23657395,,23657395
(주)블루탑,191600,2019/12,,2600000,0,2600000,2600000,2600000,,,,,437,437,437,437,437,437,437,437,437,437,,,13714,13713830,13714,,13713830,,3138,3138,,3138473,,3138473,,31557,31557,,31557152,,31557152
(주)블루탑,191600,2019/12,,2600000,0,2600000,2600000,2600000,,,,,437,437,437,437,437,437,437,437,437,437,,,13714,13713830,13714,,13713830,,3138,3138,,3138473,,3138473,,31557,31557,,31557152,,31557152
(주)블루탑,191600,2020/12,,2850000,0,2850000,2850000,2850000,,,,,-2079,-2079,-2079,-2079,-2079,-2079,-2079,-2079,-2079,-2079,,,12629,12629194,12629,,12629194,,-520,-520,,-520356,,-520356,,27844,27844,,27844207,,27844207
(주)블루탑,191600,2020/12,,2850000,0,2850000,2850000,2850000,,,,,-2079,-2079,-2079,-2079,-2079,-2079,-2079,-2079,-2079,-2079,,,12629,12629194,12629,,12629194,,-520,-520,,-520356,,-520356,,27844,27844,,27844207,,27844207
(주)블루탑,191600,2021/12,,2850000,0,2850000,2850000,2850000,,,,,-1649,-1649,-1649,-1649,-1649,-1649,-1649,-1649,-1649,-1649,,,12155,12154919,12155,,12154919,,1346,1346,,1345621,,1345621,,31080,31080,,31079688,,31079688
(주)블루탑,191600,2021/12,,2850000,0,2850000,2850000,2850000,,,,,-1649,-1649,-1649,-1649,-1649,-1649,-1649,-1649,-1649,-1649,,,12155,12154919,12155,,12154919,,1346,1346,,1345621,,1345621,,31080,31080,,31079688,,31079688
(주)블루탑,191600,2022/12,,2850000,0,2850000,2850000,2850000,,,,,606,606,606,606,606,606,606,606,606,606,,,13391,13391387,13391,,13391387,,1254,1254,,1254059,,1254059,,41212,41212,,41212321,,41212321
(주)블루탑,191600,2022/12,,2850000,0,2850000,2850000,2850000,,,,,606,606,606,606,606,606,606,606,606,606,,,13391,13391387,13391,,13391387,,1254,1254,,1254059,,1254059,,41212,41212,,41212321,,41212321
(주)비엘헬스케어,086220,2015/12,,291666,0,291666,7675941,7675941,,,,,-2032,-2032,-2032,-2032,-2032,-2032,0,-2032,-2032,-2032,,,10456,10455706,10456,,10455706,,953,953,,953430,,953430,,39292,39292,,39292130,,39292130
(주)비엘헬스케어,086220,2015/12,,10580409,2904468,7675941,7675941,7675941,,,,,-2032,-2032,-2032,-2032,-2032,-2032,0,-2032,-2032,-2032,,,10456,10455706,10456,,10455706,,953,953,,953430,,953430,,39292,39292,,39292130,,39292130
