,회사명,거래소코드,회계년도,부실판단,기업수명주기
10093,(주)이젠위드,96667,2021,1.0,도입기
10094,(주)제이에이치페리,96682,2022,1.0,쇠퇴기
10095,에프엔동탄제일차주식회사,96698,2021,1.0,쇠퇴기
10096,(주)에스에이치씨코리아,96703,2021,1.0,성숙기
10097,주식회사원일자산개발,96708,2021,1.0,성장기
10098,(주)한중에너지네트웍스,96709,2021,1.0,쇠퇴기
10099,(주)광성토건,96715,2021,1.0,쇠퇴기
10100,에이치인베스트먼트,96716,2021,1.0,도입기
10101,주식회사성하,96721,2021,1.0,쇠퇴기
10102,농업회사법인주식회사나린,96747,2022,1.0,도입기
10103,주식회사비엘코스메틱,96751,2021,1.0,쇠퇴기
10104,(주)디에센스,96753,2021,1.0,쇠퇴기
10105,주식회사케이알그룹,96771,2021,1.0,쇠퇴기
10106,주식회사재상,96772,2021,1.0,도입기
10107,주식회사켄트피에티,96782,2021,1.0,성장기
10108,하나이앤씨프로젝트주식회사,96793,2021,1.0,성숙기
10109,한내레미콘주식회사,96801,2022,1.0,도입기
10110,주식회사일군건설,96806,2021,1.0,쇠퇴기
10111,더유니스타제삼차주식회사,96818,2021,1.0,도입기
10112,(주)대림홀딩스,96819,2021,1.0,도입기
10113,(주)강일기업,96822,2021,1.0,쇠퇴기
10114,(주)아라트라움,96824,2021,1.0,쇠퇴기
10115,(주)명성건설개발,96834,2021,1.0,쇠퇴기
10116,주식회사코원하우스,96836,2021,1.0,도입기
10117,쿠퍼스탠다드코리아유한회사,96844,2021,1.0,성장기
10118,화우디앤씨주식회사,96851,2021,1.0,도입기
10119,(주)범일정보,96855,2022,1.0,성숙기
10120,예술회관역복합개발프로젝트주식회사,96860,2021,1.0,도입기
10121,(주)테디베어뮤지엄,96868,2022,1.0,성장기
10122,대성하이스코(주),96872,2021,1.0,쇠퇴기
10123,주식회사블루스톤자산개발,96876,2022,1.0,쇠퇴기
10124,로스타주식회사,96887,2021,1.0,도입기
10125,주식회사삼주테크,96894,2021,1.0,쇠퇴기
10126,(주)서희대한스타힐스테이제2호위탁관리부동산투지회사,96898,2021,1.0,성장기
10127,주식회사진목개발,96903,2021,1.0,성숙기
10128,주식회사모두디앤비,96908,2021,1.0,도입기
10129,(주)현진종합건자재,96910,2021,1.0,쇠퇴기
10130,주식회사레저가온,96914,2021,1.0,도입기
10131,주식회사조우,96915,2021,1.0,도입기
10132,주식회사휴벳바이오,96922,2021,1.0,쇠퇴기
10133,(주)국제안전시스템,96926,2021,1.0,성숙기
10134,주식회사더좋은산업개발,96928,2021,1.0,도입기
10135,주식회사엠컨설팅,96935,2021,1.0,도입기
10136,(주)송광모터스,96939,2021,1.0,도입기
10137,(주)비오에스,96946,2021,1.0,쇠퇴기
10138,주식회사디에스인베스트먼트,96954,2021,1.0,도입기
10139,주식회사로우카본,96960,2022,1.0,도입기
10140,더에이치테크주식회사,96961,2021,1.0,성장기
10141,(주)해맑음푸드,96978,2021,1.0,성장기
10142,주식회사에스제이대일,96979,2021,1.0,도입기
10143,비그림파워코리아주식회사,96981,2022,1.0,쇠퇴기
10144,리얼에스테이트주식회사,96996,2021,1.0,쇠퇴기
10145,씨에이개발산업주식회사,96997,2021,1.0,쇠퇴기
10146,주식회사시네마천국,97002,2021,1.0,도입기
10147,주식회사가온관리,97013,2021,1.0,쇠퇴기
10148,상하농원(유),97014,2022,1.0,도입기
10149,주식회사티피에이로지스틱스,97016,2021,1.0,성장기
10150,주식회사스카이홀딩스,97021,2021,1.0,쇠퇴기
10151,주식회사티피에이리테일,97025,2021,1.0,도입기
10152,주식회사코포스,97039,2021,1.0,도입기
10153,상일비전(주),97071,2021,1.0,도입기
10154,주식회사에이치이엠파마,97073,2022,1.0,도입기
10155,(주)케이에이치전자,97078,2022,1.0,도입기
10156,(유)가든주류,97082,2022,1.0,쇠퇴기
10157,서암건설,97101,2021,1.0,성숙기
10158,동우당제약주식회사,97115,2021,1.0,도입기
10159,유모멘트주식회사,97120,2021,1.0,성장기
10160,주식회사로드제약기술,97127,2022,1.0,도입기
10161,유한회사씨앤디모터스,97136,2021,1.0,성장기
10162,(주)깨끗한환경,97154,2021,1.0,쇠퇴기
10163,(주)존앤존,97197,2021,1.0,도입기
10164,주식회사더앤리조트,97246,2022,1.0,도입기
10165,주식회사익스퍼,97263,2021,1.0,성숙기
10166,주식회사템퍼스,97264,2021,1.0,도입기
10167,(주)유로셀,97350,2022,1.0,도입기
10168,주식회사투에스에이치스포츠,97379,2022,1.0,도입기
10169,주식회사유우일렉트로닉스,97435,2022,1.0,도입기
10170,이파크유한회사,97477,2022,1.0,성숙기
10171,주식회사필우산업개발,97515,2022,1.0,쇠퇴기
10172,(주)구수산민간공원PFV,97546,2022,1.0,성숙기
10173,재우교통주식회사,97558,2022,1.0,쇠퇴기
10174,주식회사한원로지스,97566,2022,1.0,도입기
10175,주식회사고삼물류,97574,2022,1.0,쇠퇴기
10176,(주)하도웨버스,97598,2022,1.0,도입기
10177,(주)바이오엑스,97601,2022,1.0,도입기
10178,(주)노바엠헬스케어,97638,2022,1.0,도입기
10179,이도그린오산주식회사,97644,2022,1.0,쇠퇴기
10180,(주)뿌리와날개,97653,2022,1.0,성장기
10181,(주)다노,97654,2022,1.0,쇠퇴기
10182,주식회사소셜빈,97657,2022,1.0,도입기
10183,주식회사알엠앤에스,97662,2022,1.0,쇠퇴기
10184,주식회사삼호시트론시티,97670,2022,1.0,쇠퇴기
10185,주식회사상진,97677,2022,1.0,쇠퇴기
10186,"대상네트웍스주식회사(DAESANGNetworksCo.,Ltd.)",97679,2022,1.0,도입기
10187,주식회사디에이치네트웍스,97686,2022,1.0,쇠퇴기
10188,주식회사조은사람,97700,2022,1.0,도입기
10189,프레쉬삼송피에프브이주식회사,97706,2022,1.0,도입기
10190,주식회사한려개발,97712,2022,1.0,성장기
10191,온천공원개발주식회사,97714,2022,1.0,쇠퇴기
10192,주식회사신룡,97723,2022,1.0,도입기
10193,재환건설주식회사,97726,2022,1.0,도입기
10194,유한회사아이원산업개발,97734,2022,1.0,도입기
10195,덕명건설(주),97735,2022,1.0,도입기
10196,(주)더인베스트먼트파트너스,97740,2022,1.0,도입기
10197,주식회사어반제이디오일,97745,2022,1.0,도입기
10198,주식회사유은타워8차,97753,2022,1.0,도입기
10199,(주)퓨쳐셀뱅킹,97760,2022,1.0,성숙기
10200,주식회사엔코드,97763,2022,1.0,도입기
10201,(주)하이플러스인,97765,2022,1.0,쇠퇴기
10202,유한회사싸카,97776,2022,1.0,성숙기
10203,주식회사피제이,97791,2022,1.0,성숙기
10204,케이와이프라퍼티즈주식회사,97792,2022,1.0,도입기
10205,청주교통(주),97797,2022,1.0,성장기
10206,신수교통주식회사,97798,2022,1.0,성숙기
10207,위킵주식회사,97801,2022,1.0,도입기
10208,디알자산관리주식회사,97805,2022,1.0,쇠퇴기
10209,주식회사코렌스이엠,97808,2022,1.0,도입기
10210,주식회사순천디앤씨,97812,2022,1.0,도입기
10211,포티투닷주식회사,97813,2022,1.0,도입기
10212,(주)미네랄바이오,97821,2022,1.0,쇠퇴기
10213,에스디피브이주식회사,97823,2022,1.0,도입기
10214,베일리코퍼레이션주식회사,97824,2022,1.0,쇠퇴기
10215,(주)미스틱스토리,97849,2022,1.0,쇠퇴기
10216,과천일일이피에프브이주식회사,97852,2022,1.0,도입기
10217,주식회사당근마켓,97858,2022,1.0,쇠퇴기
10218,주식회사투유드림,97872,2022,1.0,도입기
10219,케이씨에이치피앤아이주식회사,97875,2022,1.0,도입기
10220,주식회사태성디엘티,97881,2022,1.0,도입기
10221,주식회사아리셀,97883,2022,1.0,도입기
10222,제이에이치홀딩스주식회사,97885,2022,1.0,도입기
10223,(주)메테우스칠성제1차,97886,2022,1.0,쇠퇴기
10224,(주)청보산업,97898,2022,1.0,쇠퇴기
10225,주식회사원,97902,2022,1.0,도입기
10226,주식회사비에스디파트너스,97903,2022,1.0,도입기
10227,주식회사스프링클라우드,97905,2022,1.0,도입기
10228,미찌푸드주식회사,97918,2022,1.0,성숙기
10229,(주)잡플러스,97922,2022,1.0,쇠퇴기
10230,유한회사엔티아이,97925,2022,1.0,성장기
10231,신하건설주식회사,97928,2022,1.0,쇠퇴기
10232,주식회사펫프렌즈,97932,2022,1.0,쇠퇴기
10233,(주)써비움,97938,2022,1.0,도입기
10234,주식회사서울사회주택토지지원제2호위탁관리부동산투자회사,97939,2022,1.0,성숙기
10235,이스트라움주식회사,97940,2022,1.0,도입기
10236,주식회사케이아이씨(KIC),97944,2022,1.0,쇠퇴기
10237,파라뷰골든클래스(주),97946,2022,1.0,도입기
10238,은성물산(주),97953,2022,1.0,쇠퇴기
10239,주식회사메디칼파크,97963,2022,1.0,성장기
10240,미존테크,97966,2022,1.0,쇠퇴기
10241,주식회사한결,97973,2022,1.0,도입기
10242,(주)계룡하나제2호위탁관리부동산투자회사,97989,2022,1.0,성장기
10243,주식회사블레싱,97996,2022,1.0,도입기
10244,주식회사거장디벨로퍼,98001,2022,1.0,도입기
10245,(주)만나플래닛,98012,2022,1.0,도입기
10246,포항광명제일차주식회사,98014,2022,1.0,쇠퇴기
10247,(주)이베데스다대한제3호위탁관리부동산투자회사,98016,2022,1.0,도입기
10248,주식회사세하,98021,2022,1.0,쇠퇴기
10249,(주)가산아이윌,98022,2022,1.0,도입기
10250,주식회사용인중심,98024,2022,1.0,도입기
10251,(주)씨에스에셋,98033,2022,1.0,쇠퇴기
10252,(주)농업회사법인내일식품,98036,2022,1.0,도입기
10253,주식회사에이투지엔터테인먼트,98037,2022,1.0,성장기
10254,(주)지수산업개발,98049,2022,1.0,도입기
10255,주식회사디에스씨앤디,98051,2022,1.0,성숙기
10256,주식회사지수앤노스,98053,2022,1.0,쇠퇴기
10257,엘로지스틱스피에프브이주식회사,98054,2022,1.0,쇠퇴기
10258,여주제이비물류센터주식회사,98056,2022,1.0,도입기
10259,남경디엔씨(주),98057,2022,1.0,성숙기
10260,삼성스마트하우징주식회사,98058,2022,1.0,쇠퇴기
10261,마스턴제114호남사피에프브이주식회사,98063,2022,1.0,도입기
10262,지에스케이피에프브이,98078,2022,1.0,쇠퇴기
10263,에이치비개발주식회사,98085,2022,1.0,도입기
10264,주식회사아폴로,98090,2022,1.0,쇠퇴기
10265,주식회사우미대한제23호민간임대주택위탁관리부동산투자회사,98122,2022,1.0,성장기
10266,주식회사우미케이원제10호위탁관리부동산투자회사,98123,2022,1.0,도입기
10267,에이케이이앤씨주식회사,98124,2022,1.0,도입기
10268,주식회사우미대한제28호위탁관리부동산투자회사,98126,2022,1.0,도입기
10269,(주)르본씨앤디,98129,2022,1.0,쇠퇴기
10270,주식회사명장홍종흔,98134,2022,1.0,쇠퇴기
10271,농업회사법인미래농산주식회사,98141,2022,1.0,도입기
10272,주)영일하우징,98145,2022,1.0,도입기
10273,(주)아스텍,98147,2022,1.0,성숙기
10274,주식회사아진코퍼레이션,98152,2022,1.0,쇠퇴기
10275,주광하이테크주식회사,98160,2022,1.0,성장기
10276,(주)설악개발,98161,2022,1.0,도입기
10277,주식회사에스디엔아이컴퍼니,98162,2022,1.0,쇠퇴기
10278,주식회사킹덤포레,98192,2022,1.0,도입기
10279,(주)영등포중앙기업,98201,2022,1.0,도입기
10280,수소에너지네트워크(주),98204,2022,1.0,도입기
10281,주식회사에네스에프,98214,2022,1.0,쇠퇴기
10282,(주)아이피아이테크,98219,2022,1.0,쇠퇴기
10283,(주)디원종합개발,98250,2022,1.0,도입기
10284,(주)바이오스퀘어,98251,2022,1.0,도입기
10285,아이디앤콘스주식회사,98266,2022,1.0,쇠퇴기
10286,주식회사한반도레저,98287,2022,1.0,도입기
10287,주식회사인피니트디,98290,2022,1.0,쇠퇴기
10288,주식회사제이케이메탈소재,98294,2022,1.0,쇠퇴기
10289,주식회사장안,98295,2022,1.0,쇠퇴기
10290,히람종합개발주식회사,98297,2022,1.0,도입기
10291,주식회시도시피앤디,98300,2022,1.0,도입기
10292,주식회사씨케이디앤씨,98303,2022,1.0,쇠퇴기
10293,에이치인천북항물류주식회사,98323,2022,1.0,성장기
10294,파크카운티주식회사,98331,2022,1.0,도입기
10295,주식회사센트럴세종,98337,2022,1.0,도입기
10296,동안성허브주식회사,98344,2022,1.0,도입기
10297,(주)홍익이노빌드,98352,2022,1.0,도입기
10298,(주)신대한,98354,2022,1.0,쇠퇴기
10299,주식회사월송홀딩스,98364,2022,1.0,도입기
10300,주식회사에이앤피,98366,2022,1.0,도입기
10301,(주)핍스웨이브개발,98368,2022,1.0,도입기
10302,(주)하얀티슈,98370,2022,1.0,도입기
10303,주식회사디엔에스,98378,2022,1.0,도입기
10304,(주)리더스텍,98380,2022,1.0,쇠퇴기
10305,주식회사선호,98390,2022,1.0,쇠퇴기
10306,주식회사제로에너지임대리츠2호위탁관리부동산투자회사,98392,2022,1.0,성장기
10307,(주)휘경개발,98400,2022,1.0,성숙기
10308,(주)무들산업,98404,2022,1.0,도입기
10309,(주)수성레이크,98406,2022,1.0,도입기
10310,주식회사케이앤씨개발,98408,2022,1.0,쇠퇴기
10311,(주)유성이앤씨,98410,2022,1.0,도입기
10312,(주)계룡코크렙제1호위탁관리부동산투자회사,98414,2022,1.0,성장기
10313,지에프인베스트먼트주식회사,98416,2022,1.0,도입기
10314,남원테마파크(주),98430,2022,1.0,도입기
10315,(주)신흥제이앤피,98431,2022,1.0,도입기
10316,주식회사유앤생명과학,98439,2022,1.0,도입기
10317,(주)제일풍경채대한제24호위탁관리부동산투자회사,98447,2022,1.0,성장기
10318,(주)제일하나제1호위탁관리부동산투자회사,98448,2022,1.0,성장기
10319,주식회사프로매니,98449,2022,1.0,쇠퇴기
10320,(주)계양이앤씨플러스,98462,2022,1.0,도입기
10321,아데스주식회사,98472,2022,1.0,쇠퇴기
10322,에코에너지코리아주식회사,98488,2022,1.0,도입기
10323,(주)디케이디,98491,2022,1.0,도입기
10324,엠큐디앤파트너스(주),98494,2022,1.0,도입기
10325,주식회사제이와이에프엔비,98495,2022,1.0,도입기
10326,주식회사핏펫,98498,2022,1.0,도입기
10327,주식회사코리아유씨엠,98500,2022,1.0,도입기
10328,(주)대한글로벌인더스트리,98502,2022,1.0,쇠퇴기
10329,와이즐리컴퍼니,98506,2022,1.0,도입기
10330,수자원환경산업진흥(주),98515,2022,1.0,쇠퇴기
10331,(주)엠제이에너지,98543,2022,1.0,성숙기
10332,(주)아이에스이앤씨,98546,2022,1.0,쇠퇴기
10333,주식회사지랜드,98549,2022,1.0,쇠퇴기
10334,주식회사유이아이콘,98553,2022,1.0,도입기
10335,주식회사미산아이디씨,98555,2022,1.0,쇠퇴기
10336,주식회사미산투자개발,98556,2022,1.0,도입기
10337,수랑공원개발주식회사,98561,2022,1.0,쇠퇴기
10338,주식회사엠허브플래닝,98563,2022,1.0,도입기
10339,주식회사제이플랜,98564,2022,1.0,쇠퇴기
10340,삼인피에프브이(주),98565,2022,1.0,쇠퇴기
10341,주식회사레이먼드인베스트먼트,98569,2022,1.0,쇠퇴기
10342,(주)에스엘정진,98574,2022,1.0,쇠퇴기
10343,판시티주식회사,98581,2022,1.0,도입기
10344,주식회사메종드레브개발,98598,2022,1.0,도입기
10345,주식회사청우이엔씨,98599,2022,1.0,성장기
10346,주식회사청우컴퍼니,98601,2022,1.0,성장기
10347,주식회사벨티스톤,98604,2022,1.0,쇠퇴기
10348,주식회사이천중리제일차피에프브이,98608,2022,1.0,도입기
10349,(주)지투비,98615,2022,1.0,도입기
10350,주식회사인투에셋,98620,2022,1.0,도입기
10351,주식회사바람인터내셔날,98627,2022,1.0,도입기
10352,주식회사소인국테마파크홀딩스,98633,2022,1.0,쇠퇴기
10353,(주)일신미래대토,98635,2022,1.0,성장기
10354,리버유성호텔,98656,2022,1.0,성장기
10355,모벤시스주식회사,98662,2022,1.0,쇠퇴기
10356,(주)다산다건설,98664,2022,1.0,도입기
10357,주식회사도영,98676,2022,1.0,도입기
10358,주식회사아리온,98678,2022,1.0,도입기
10359,아시아리얼티주식회사,98679,2022,1.0,도입기
10360,주식회사엘앤피개발,98682,2022,1.0,도입기
10361,주식회사티맥스엔터프라이즈,98700,2022,1.0,도입기
10362,더라파주식회사,98705,2022,1.0,도입기
10363,주식회사사상파크홀딩스,98716,2022,1.0,도입기
10364,홍골공원개발주식회사,98734,2022,1.0,도입기
10365,주식회사아스크스토리디에스,98740,2022,1.0,성장기
10366,(주)티에스티,98742,2022,1.0,도입기
10367,주식회사스튜디오디컴퍼니,98749,2022,1.0,성장기
10368,주식회사정어수파트너스,98756,2022,1.0,쇠퇴기
10369,주식회사와이즈프라퍼티,98757,2022,1.0,도입기
10370,(주)아이엔도시개발,98763,2022,1.0,도입기
10371,미조건설(주),98764,2022,1.0,쇠퇴기
10372,주식회사큐에이치앤씨,98766,2022,1.0,쇠퇴기
10373,안좌스마트팜앤쏠라시티2(주),98781,2022,1.0,도입기
10374,주식회사파이오니아상인,98782,2022,1.0,도입기
10375,주식회사이노시티,98785,2022,1.0,도입기
10376,주식회사심플랫폼,98786,2022,1.0,쇠퇴기
10377,(주)현글라스,98795,2022,1.0,도입기
10378,디에스그린(주),98806,2022,1.0,도입기
10379,(주)한송인더스트리,98808,2022,1.0,쇠퇴기
10380,주식회사화이트하우징,98809,2022,1.0,쇠퇴기
10381,(주)코빅스,98817,2022,1.0,쇠퇴기
10382,(주)그레이디랩,98818,2022,1.0,도입기
10383,하동케이블카주식회사,98823,2022,1.0,도입기
10384,미성유통(주),98829,2022,1.0,성숙기
10385,주식회사힘내라리츠,98832,2022,1.0,도입기
10386,주식회사지앤건강생활,98836,2022,1.0,도입기
10387,신태영주식회사,98840,2022,1.0,성숙기
10388,주식회사에드가수유,98841,2022,1.0,도입기
