회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치,총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,쭈피처,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)골드마인홀딩스,58739,2018,-43.94,0.0,-8.07,-630.0256,544.63,544.63,22.49,22.49,0.0,81.64,0.16,99.7916,81.64,164.04,46.66,1186.130399999999,-4.57,-7.26,-535.1472,-58.3432,1.8293040500330464,-53.56909921536347,-53.57,1454.1903999999895,-98.6188,-94.07,-99.9608,5946.99,93.24,389994.4823999951,1641.495999999999,78.9,98.8324,0.0082813472362922,0.0,0.03,0.01,0.01,0.01,0.01,0.02,27.0,5.839646653591038,-0.0822663009938548,0.0894784824544002,0,0,0,1,0.0
주식회사리앤,82720,2022,12.02,13.57,5.74,170.52,310.84,223.46,91.28,47.45,42.27,52.31,1.98,77.12,52.28,-3.46,-1.79,-54.69,0.14,-1.68,-51.4,-1.73,-0.2586288702806259,-5.310982569941459,-5.31,-26.27,194.14479999999904,-87.24,934.8251999999964,388.6,2.29,10.11,67.97,-80.46,-5.99,0.0336418551367771,2.65,0.06,0.29,0.03,0.03,0.28,0.04,15.0,1.5140039144145956,-0.5582070314504517,1.2628910158130704,0,0,0,1,0.0
(주)세창토건,52631,2021,-5.06,-7.23,-1.75,-1.09,493.41,493.41,52.91,26.31,24.2,67.7,259.05,84.91,65.4,-5.41,-3.67,-2.28,-6.11,-7.22,-5.0,-0.22,0.0022275304415127,-17.777429342325583,-17.78,6.7,-64.11,21.41,-51.89,-21.87,-0.19,-1.52,-0.12,0.0,0.0,1.598948455023293,6.13,1.97,8.16,1.61,1.44,5.6,1.94,25.0,0.0886548513376293,-0.1716761179279894,0.9445848972209796,0,0,0,1,0.0
엘마트(주)-시흥,77603,2022,-22.53,-29.86,-19.33,-9.39,132.93,52.71,603.57,434.21,64.74,20.32,1.48,82.04,14.21,30.68,3.94,1.84,6.4,5.14,2.42,0.65,0.1778965255453446,6.845481303832561,6.85,8.34,0.5,-8.3,-0.92,5259.7,34.51,346.35,16.77,10.95,33.74,2.058385026491643,133.05,6.17,20.56,2.14,2.13,11.49,2.61,11.0,0.2002993882270404,-1.2521746385387664,-2.4102458870133114,0,0,0,1,0.0
주식회사시선바이오머티리얼스,95217,2022,-16.04,-42.05,-7.85,-35.96,86.28,62.48,95.83,58.51,18.67,-4.1,34.2,25.78,51.07,-19.55,-14.37,-50.27,-12.55,-12.82,-61.43,10.78,0.0,0.0,-8.5,-33.89,5.58,13.45,-0.29,-526.28,-2.04,-7.0,-9.35,0.0,0.0,0.0,3.31,0.9,0.71,0.29,0.21,0.3,0.67,12.0,1.2332079191104912,-1.4519207201941429,15.45989868379393,0,0,0,1,0.0
주식회사창안필마트,30149,2018,-37.6,-127.82,-14.86,-5.66,217.96,198.72,65.35,46.11,11.63,32.9,78.17,60.78,60.48,76.43,37.49,18.24,-19.54,-20.19,-10.89,0.42,0.7508451093359032,-45.3857771516019,-45.39,4.17,-68.56,-16.51,-89.74,11226.15,96.68,848.52,36.83,49.52,70.18,2.6245837208242886,506.08,5.57,4.29,2.05,1.85,3.2,4.41,28.0,0.2143879274438636,-0.3030227700093499,0.4918075475444756,0,0,0,1,0.0
주식회사서한안타민,51476,2022,-2.5,-3.06,-1.58,-2.23,65.86,33.97,171.34,143.49,51.62,-18.05,2.0,34.83,36.85,-12.03,-4.18,-6.21,-4.55,-4.75,-7.1,2.1,-0.1336962980018989,-10.278601446221378,-10.28,-0.56,-14.73,-30.52,-14.27,1483.29,4.77,7.42,6.75,-91.99,1.37,0.7069461374117364,6.61,3.57,1.02,0.67,0.67,1.0,2.02,33.0,0.1349134081831328,-0.9293189792387426,2.160267554124532,0,0,0,1,0.0
호산기업(주),20422,2022,2.72,756.36,1.9,27.37,132.61,132.61,233.81,189.09,0.25,18.47,3.98,75.12,29.96,201.85159999999917,74.46959999999999,938.8,-8.75,-9.41,-91.41,-6.43,4.540343655002691,74.00799366827205,74.52439999999955,902.68,-9.56,6.1,-7.99,24788.31879999999,96.8,389.04,1392.39,67.42,91.98,0.0695193180671747,0.0,0.17,0.27,0.1,0.1,0.27,0.17,45.0,1.914090140128339,-0.2131913805654882,0.2628362783435212,0,0,0,1,0.0
유한회사아리아리,100596,2022,-7.15,-7.45,-4.6,-23.64,209.0,106.62,180.9,124.29,61.77,48.23,1.36,92.47,35.6,-14.14,-4.66,-27.8,-1.61,-2.69,-16.41,6.99,-0.8125076262497093,-27.363953794861693,-27.36,-30.88,93.25,-85.51,930.85,-444.84,-2.16,-60.95,-11.09,0.0,0.0,0.1948139365402485,13.47,0.31,10.02,0.17,0.16,3.41,0.17,9.0,0.2227975838799019,-0.0707608609879446,0.0618577788236711,0,0,0,1,0.0
대상해운주식회사,53608,2020,2.11,3.32,0.4,0.78,130.74,130.74,23.53,20.68,12.13,5.14,3.23,21.88,80.95,4.43,3.91,6.84,-7.78,-8.18,-17.77,-0.02,0.0223251121420787,-18.829197694147773,-18.83,-34.11,-13.19,-41.72,-27.75,2102.66,11.97,32.91,23.31,29.32,64.84,0.513526726479751,6.63,1.86,1.18,0.57,0.46,0.61,1.86,23.0,0.1120526806865387,-0.3324853286390392,0.4483956968350018,0,0,0,1,0.0
(주)포유이엔지,53450,2022,-6.0,-11.46,-3.46,-2.29,265.48,234.3,136.3,62.32,30.21,43.64,13.08,70.02,42.32,9.37,3.97,2.51,7.09,6.94,4.52,0.86,0.027710336593799,3.1636875686242827,3.16,-3.21,21.9,65.55,8.23,3054.88,7.69,32.74,5.09,49.26,84.38,1.510883376453232,3.02,2.47,6.69,1.58,1.53,5.54,2.12,21.0,0.0157163162152961,-1.225097643730717,0.8927217441532782,0,0,0,1,0.0
(주)서원기술,48680,2021,3.67,5.69,2.79,4.37,83.49,38.46,319.43,257.4,49.12,-10.13,0.62,51.23,23.84,-3.74,-0.98,-1.45,-1.12,-1.15,-1.79,2.93,-0.0764182697596337,1.5224859767212575,1.52,13.55,-8.65,6.73,-9.36,5843.27,9.12,20.94,14.27,-10.19,73.63,0.6393166125890748,3.38,2.96,1.38,0.67,0.64,1.25,1.33,37.0,0.1190168655735284,-0.7843761445335822,4.1205747711507446,0,0,0,1,0.0
한미물류주식회사,76187,2021,-165.3344,0.0,-39.94,-319.59,3065.89,3065.89,13.06,2.84,0.0,74.62,8.99,77.14,88.45,-13.84,-10.48,-105.18,-12.19,-14.37,-151.59,-22.94,-1.495048542491934,-38.93696582716028,-38.94,-48.09,50.72,-5.47,598.91,912.81,6.25,668.74,50.03,-210.24,-39.47,0.1249845870226292,364.14,0.11,23.39,0.1,0.09,0.66,0.11,9.0,2.515881298039611,-1.0105584342929463,0.1717458928385768,0,0,0,1,0.0
미래개발주식회사,18647,2022,4.41,6.09,1.88,26.01,10.24,10.24,74.06,41.74,30.82,-21.52,3.57,2.46,57.45,7.02,4.61,65.99,5.31,5.29,46.28079999999978,16.19,0.0550035160074939,-6.521570978270527,-6.52,-73.66,-0.11,-28.42,-0.1,15789.06,5.88,6.07,81.53,80.93,98.8324,0.0721183889905248,65.51,1.22,0.07,0.07,0.07,0.07,1.22,53.0,0.0544824924600032,-0.0581569879844306,0.0630838262185509,0,0,0,1,0.0
(주)아이엘포유,96811,2022,-8.19,-140.55,-2.99,-1.07,272.45,272.45,57.57,57.4,2.13,62.82,46.51,99.25,63.46,33.87,19.05,6.55,22.78,21.04,7.23,-0.54,-0.1104261584015265,7.507382704393896,7.51,8.09,-37.61,26.36,-68.05,5539.4,31.04,19594.5,11.06,59.21,70.47,2.806348514995306,9.33,2.94,857.84,2.91,2.91,207.7067999999996,2.94,19.0,0.0480017368647506,-0.5074513091275693,1.1521637362637362,0,0,0,1,0.0
태정산업(주),88557,2022,-6.93,0.0,-1.78,-1.46,506.84,386.43,34.47,16.45,0.0,49.77,73.31,62.0,74.36,7.69,5.8,4.7,4.34,2.66,2.23,-1.41,0.020481500270038,-4.526522148278212,-4.53,-6.02,-1.99,20.67,-2.67,2268.87,13.68,40.14,11.22,41.9,43.49,1.2188238499652329,6.04,2.62,3.53,1.23,1.19,3.18,1.9,39.0,0.1152339080431914,-0.2613455871596062,0.4952524752475247,0,0,0,1,0.0
보광건설(주),63132,2019,40.34,0.0,0.73,8.5,6873.71,6873.71,2.622,1.2,0.0,80.06,496.79,81.24,97.43719999999998,6.55,10.73,71.65,-3.05,-5.26,-59.18,-24.2,0.0075996363878232,5.979385329247569,5.98,883.49,-78.21,-84.32,-0.91,1192.49,8.19,78.95,94.71,75.65,75.67,0.0864476841858007,6.49,0.19,0.83,0.15,0.09,0.16,0.19,30.0,0.3567050480965887,-0.8230225217556363,0.1717458928385768,0,0,0,1,0.0
(주)아시아전선,52549,2022,11.85,23.65,5.28,1.74,197.77,138.16,80.32,70.26,22.32,38.1,26.09,77.06,55.46,20.13,10.17,3.34,10.35,9.94,3.35,0.21,-0.0923417004053381,-4.53532283298493,-4.54,-1.71,-12.94,5.15,3.3,3747.95,22.4,107.53,7.38,45.28,68.79,3.0347416919312105,9.11,5.85,14.8,3.04,2.96,12.31,3.9,22.0,0.0338908307568644,-0.1786112764285566,0.1663907831373308,0,0,0,1,0.0
주식회사경동개발,82757,2019,12.73,13.44,2.36,839.489599999998,306.71,26.61,22.8,22.54,17.59,37.94,1.31,56.29,81.43,-8.21,-6.73,-398.1972,-7.58,-7.89,-535.1472,125.5,-1.242046026493238,-20.55207483843553,-20.55,-47.46,133.46,-97.768,133.46,88.07,0.44,1.01,163.09,-1574.29,-222.88,0.0027144687973068,1.83,0.03,0.01,0.01,0.01,0.01,0.02,8.0,5.839646653591038,-1.4251803979688524,0.1717458928385768,0,0,0,1,0.0
디에이치테크주식회사,70820,2022,21.3,0.0,4.98,4.58,197.12,187.42,30.53,29.32,0.0,21.82,65.67,44.28,76.61,26.24,19.79,16.99,7.04,6.36,5.91,-0.57,0.2133627964773254,-2.1843656451190503,-2.18,18.37,-14.05,7.46,-13.69,4774.43,29.47,66.86,27.08,62.74,82.82,1.0882511723115431,5.95,2.84,2.29,1.17,1.08,1.81,2.66,25.0,0.0728662235284382,-0.0478109223722239,0.0386326829268292,0,0,0,1,0.0
고운시티아이(주),51898,2022,2.83,7.25,1.27,0.91,349.18,339.8,81.29,49.17,17.52,67.59,22.87,94.71,55.16,2.98,1.7,1.16,2.81,2.28,1.64,0.2,-0.0479045670697582,-0.2452344963842441,-0.25,0.9,-17.14,13.23,-94.79,12428.74,24.82,32494.03,17.79,6.52,31.87,1.3957405298892651,5.1,1.52,181.06,1.47,1.39,23.9,1.48,29.0,0.0368886001730244,-5.851938257475717,-1.4981844749956217,0,0,0,1,0.0
(주)디엠에이씨인터내셔널,99547,2022,-43.48,-49.47,-31.46,-22.39,133.54,93.4,261.85,178.13,63.6,16.51,9.53,65.74,27.64,39.21,11.16,7.18,4.68,4.23,2.76,1.55,0.1028109741639664,19.7837421756372,19.78,104.86,-33.33,-30.13,-38.76,6625.77,20.77,83.89,14.78,48.57,77.41,1.4052873507663652,29.26,3.89,4.2,1.55,1.53,3.28,2.87,15.0,0.1676858929765869,-1.0632784027205375,-25.907942494140297,0,0,0,1,0.0
주식회사경림,85155,2022,33.64,38.63,23.19,460.33,50.89,1.8244,221.86,194.61,60.03,-29.69,0.25,30.77,31.07,0.51,0.16,3.16,1.17,1.16,23.05,18.92,-0.7419062221433921,-0.7026318202817867,-0.7,-0.72,-0.69,-94.72,-0.73,341.46,2.7,3.93,53.64,5.89,87.89,0.0503762023196313,0.0,6.79,0.07,0.05,0.05,0.07,0.16,11.0,0.7694549350559581,-2.9097265725761874,-1.7315778797497847,0,0,0,1,0.0
(주)우리비전,83443,2019,2.48,2.75,1.93,4.56,158.41,158.41,352.59,138.31,70.28,17.85,12.53,48.41,22.1,-16.12,-3.89,-9.14,0.15,0.11,0.27,5.14,-0.1677981689332079,-9.753318976241298,-9.75,-11.74,-7.81,-36.0,-3.14,697.21,6.69,14.3,15.8,-57.86,9.99,0.4236241711274107,6.51,0.82,0.89,0.43,0.4,0.79,0.82,11.0,0.2299567959162393,-0.9611423366998746,0.4948896669129219,0,0,0,1,0.0
농업회사법인(주)웰츄럴,63785,2022,-18.25,-26.19,-17.6,-9.28,101.37,34.8,2716.67,2015.81,67.19,0.98,2.28,72.55,3.55,-77.81,-10.07,-5.99,-14.06,-14.14,-8.65,1.86,-0.7212529787375005,-24.32847088684668,-24.33,-8.38,-48.17,30.05,-51.83,244.09,1.23,5.68,0.65,-927.49,-461.22,1.896886301145388,13.64,6.29,5.72,1.68,1.63,4.72,2.5,22.0,0.4923096066898583,-0.7805370876356479,1.933480191814728,0,0,0,1,0.0
향림산업(주),70689,2020,-4.15,-11.38,-0.89,-0.76,1345.29,915.04,27.36,6.44,7.85,62.98,304.49,68.04,78.52,-2.99,-2.94,-2.13,-2.07,-2.75,-2.49,-0.52,-0.0175107958001743,-12.131954458620084,-12.13,-12.12,-12.16,-3.48,-3.04,2219.31,18.93,128.37,16.02,-13.28,-11.65,1.181231177901476,5.3,2.28,7.89,1.38,1.1,3.46,1.62,31.0,0.257412540583185,-1.103674182870801,0.3690672579100387,0,0,0,1,0.0
주식회사유림테크,58275,2022,1.79,2.06,1.78,1.66,70.55,64.12,8640.154399999996,3408.4,86.29,-7.6,28.63,18.21,1.14,-159.4764,-12.26,-11.7,-9.05,-9.06,-9.4,2.09,0.0,0.0,-17.49,-21.15,-16.63,-0.38,-16.7,2673.71,11.4,15.49,10.68,-109.51,35.78,0.0,10.95,5.72,1.32,1.05,0.96,1.19,5.17,15.0,0.087081410092439,-5.263305294984107,-1.4340092409240923,0,0,0,1,0.0
인덕건설(주),42436,2022,29.24,155.67,13.57,6.44,222.02,203.71,86.63,79.06,8.72,51.69,30.64,94.05,53.58,16.21,8.09,3.81,7.58,7.1,3.44,-0.1,-0.1105398450991988,-4.052139199242262,-4.05,-1.32,-33.26,11.32,-56.56,4004.71,17.47,770.63,8.29,45.98,61.51,2.1072154243478343,5.44,2.42,56.31,2.12,2.06,28.34,2.23,28.0,0.0542297125717161,-4.817646869069189,0.1717458928385768,0,0,0,1,0.0
주식회사솔루트,77793,2022,4.39,5.13,2.14,3.1,62.02,22.87,94.89,75.52,41.61,-14.72,0.3,24.03,51.31,11.82,5.69,8.31,7.45,7.45,10.9,2.32,0.0,0.0,-1.73,9.19,-4.74,13.42,-4.6,2141.58,14.33,18.99,20.8,39.96,81.91,0.0,15.91,7.92,0.89,0.68,0.68,0.89,2.99,12.0,0.0891947950691785,-0.8368313888436111,5.211575850381101,0,0,0,1,0.0
코러스에쿼티(주),67701,2016,3.12,3.48,2.61,44.4,3.49,3.49,515.58,472.84,75.02,-71.4664,0.69,2.68,16.24,56.94,5.72,122.5,2.86,2.86,46.28079999999978,52.96,0.4394365688347065,-35.83281653430961,-35.83,-20.5,-36.17,-17.1,-36.65,1062.79,13.06,13.7,222.21,55.13,0.0,0.058773385986171,4.22,1.94,0.05,0.05,0.05,0.05,1.94,23.0,0.3773186866490483,-0.0442340865034321,0.0455563343613569,0,0,0,1,0.0
(주)어반크리에이터스그룹,83434,2019,-17.16,-323.6,-10.47,-14.31,1500.73,463.07,156.67,17.07,3.24,92.71839999999996,0.25,99.7916,38.96,7.65,2.41,3.92,2.43,1.67,2.71,-1.17,-1.858239011293889,-27.41638836599684,-27.42,-19.54,-98.61,-59.43,0.0,299.95,4.11,0.0,5.62,69.77,84.34,0.7318618714199144,4.5,1.69,0.01,0.62,0.62,10.53,0.65,8.0,0.064479711983637,-2.023337261063105,-3.872184160043848,0,0,0,1,0.0
극동정유(주),71134,2022,13.51,16.23,3.39,4.14,90.85,76.92,33.45,33.45,20.87,-2.29,8.44,22.77,74.93,16.82,18.83,16.36,6.8,6.01,9.61,0.0,0.0037151925145684,-38.198146403426655,-38.2,-30.56,-40.14,3.3,-91.33,3289.27,22.89,334.41,27.97,58.48,82.72,0.8181481990436414,6.33,3.33,1.91,1.15,0.62,0.79,2.94,31.0,0.0838068445164862,-0.0299982852625652,0.029211943793911,0,0,0,1,0.0
유명엔지니어링(주),74335,2022,1.22,2.02,0.32,0.3,175.52,163.36,35.12,34.21,15.68,19.12,47.74,44.43,74.01,0.56,0.44,0.39,0.84,0.18,0.17,-0.47,-0.0081933702714218,-2.390698400089652,-2.39,44.03,-22.39,22.39,-1.63,665.81,3.86,7.4,3.68,10.65,26.73,1.0499351712566063,13.91,2.92,2.0,1.12,1.04,1.65,2.79,18.0,0.0659903220899092,-0.1122770747702774,0.2854894698378953,0,0,0,1,0.0
(주)오른,94620,2022,-3.75,0.0,-0.89,-0.45,2087.91,2087.91,31.02,4.5,0.0,68.25,18.48,71.68,76.33,-13.22,-7.28,-5.42,-17.72,-18.92,-16.94,-1.03,-0.6298569770999187,-61.09763549765659,-61.1,-65.85,-39.92,-81.17,-94.27,3870.92,187.504799999999,24445.81,100.43,-5.4,-2.47,1.993591606918789,4.13,1.42,26.36,1.34,1.12,5.28,1.42,6.0,1.1694213439448902,-2.5042816273793167,76.58660779985283,0,0,0,1,0.0
(주)하나,50015,2022,3.77,5.16,2.59,7.17,29.66,22.4,219.98,177.06,50.24,-38.92,5.59,16.41,31.25,-19.52,-5.28,-13.46,-5.47,-5.5,-14.37,4.19,-0.4325108898883575,12.272785284390563,12.27,-26.74,25.38,-25.26,25.58,1861.71,2.85,3.62,7.87,-170.9,66.91,0.3616657069635079,4.61,2.39,0.48,0.39,0.38,0.48,1.86,23.0,0.1523682505076218,-1.7360136552111562,-2.9061248110691813,0,0,0,1,0.0
(주)엄마사랑,45365,2022,-8.18,-10.32,-4.72,-4.61,100.62,61.23,136.62,83.84,45.77,0.22,24.3,35.65,42.26,-22.85,-11.57,-10.61,-8.95,-9.06,-9.98,0.85,-0.181169743851003,-20.336938977381006,-20.34,17.91,-32.47,-0.53,3.71,2655.18,11.21,18.35,10.96,-96.86,-5.68,1.0231243233991372,8.44,5.26,1.68,1.09,0.91,1.28,3.11,23.0,0.2435477372286388,-0.3347882744306719,0.6451190709114795,0,0,0,1,0.0
(주)에이치케이,44780,2022,10.0,16.0,3.0,3.0,206.0,119.0,46.0,45.0,19.0,32.0,18.0,63.0,69.0,7.46,5.0,5.25,6.89,6.69,7.14,0.35,-0.029222277785487,-1.584161022100554,-1.58,-4.34,3.51,13.37,1.99,16749.0,19.0,56.0,21.0,26.0,41.0,0.9438979198891632,4.98,2.0,3.0,1.0,1.0,3.0,1.0,34.0,0.1246662914830932,-0.571296757226974,0.2866055715862785,0,0,0,1,0.0
명문바이오주식회사,93137,2022,-2.27,-13.39,-1.63,-1.05,117.84,73.06,251.35,174.41,12.14,8.85,4.78,58.5,28.46,-15.32,-4.81,-3.06,-5.06,-5.54,-3.52,0.05,-0.3740631600470638,3.831851147034292,3.83,8.72,-2.35,0.77,-2.3,5016.7,20.57,49.91,13.34,-22.95,-12.05,1.542041843198623,5.6,4.28,3.7,1.57,1.57,3.67,2.75,6.0,0.219248420741915,-0.566592029982552,1.7450918652210607,0,0,0,1,0.0
주식회사한아름,93390,2021,22.74,47.89,9.15,9.24,688.49,688.49,67.31,22.24,19.1,78.23,88.07,91.52,59.77,0.15,0.06,0.09,2.13,-0.6,-0.85,-2.04,-0.1174147150718074,-44.24520138896744,-44.25,-47.37,55.77,-18.8,161.79,3031.95,32.04,1018.72,32.37,0.28,21.56,0.989737993019684,40.9,0.75,28.52,0.72,0.71,14.22,0.75,23.0,1.0084532152333594,-0.2396754402220776,0.2792369548086335,0,0,0,1,0.0
지오시스유한회사,95366,2022,-6.66,-10.26,-6.58,-11.79,81.02,81.02,8192.24,4965.749599999978,64.07,-13.13,1.53,56.05,1.21,0.0,2.87,3.4,2.14,1.78,3.08,6.05,-4.001653629359921,7.860326719115926,7.86,-4.35,28.83,-0.73,-5.86,20069.82,53.18,1822.35,95.37,3.56,24.34,0.5576060218030104,1.79,0.97,18.53,0.85,0.58,1.43,0.97,14.0,0.9692167034704888,-1.0117212358923076,0.1717458928385768,0,0,0,1,0.0
(주)탑엔지니어링,53696,2022,-10.99,-20.14,-5.18,-4.03,143.78,143.0,89.24,73.75,25.73,17.06,20.12,56.03,52.84,-54.02,-34.77,-30.43,-11.59,-12.14,-12.17,0.15,-0.553930442112471,-36.58112294435539,-36.58,-51.03,1.63,29.02,2.8,-5842.582,-26.9968,-136.49,-27.89,0.0,0.0,1.285450007285044,4.03,1.72,4.85,1.14,1.0,2.95,1.51,27.0,0.0708533084037638,-58.828182820250376,5.015097106765423,0,0,0,1,0.0
(주)새안글로벌,91090,2022,-3.17,-3.55,-2.23,-2.41,100.41,82.19,236.6,128.71,62.71,0.16,4.83,38.4,29.71,43.52,11.92,11.48,9.18,8.5,8.68,1.99,0.1768085747742725,12.434224795220542,12.43,83.74,-9.46,49.1,-10.39,4365.33,18.74,33.44,20.26,56.66,90.18,0.925261922983212,9.93,3.9,1.56,1.04,0.98,1.43,3.12,13.0,0.1146944675164378,-1.6841531004673107,-4.224451127819549,0,0,0,1,0.0
한독화장품(주),43114,2021,3.44,4.18,3.31,24.59,15.42,5.16,2547.54,1619.45,79.06,-51.74,0.45,9.43,3.78,-138.29,-16.75,-125.9,-11.24,-11.24,-84.6,11.71,-1.772225044940543,-2.341579979332532,-2.34,39.0,-5.28,-85.22,-4.33,238.42,2.05,2.3,15.24,-826.05,-162.58,0.1344556385017697,7.0,4.83,0.15,0.13,0.13,0.14,1.66,30.0,0.8385129101070946,-72.97606706341588,-0.9861946226135264,0,0,0,1,0.0
주식회사남선,85372,2022,-0.55,-1.39,-0.27,-0.3,68.16,40.43,95.19,95.19,19.45,-15.53,0.22,33.24,51.23,-8.75,-6.5,-5.13,-1.56,-2.03,-2.01,0.11,-0.0659990129705094,24.28544618339317,24.29,33.72,20.07,15.85,26.0,721.94,2.54,6.96,2.78,-184.77,-112.3,0.9130198217119232,410.97,5.53,2.14,1.27,1.01,1.49,3.14,6.0,0.2442092855681178,-0.8656222035323802,6.597594871794872,0,0,0,1,0.0
(주)영남상조,60745,2014,-1.24,0.0,-1.0,-4.22,742.92,742.92,430.24,44.46,0.0,53.91,60.96,62.29,18.86,10.6,1.59,8.01,3.85,3.42,18.5,3.72,-0.0058815269128156,-36.20683709749241,-36.21,392.57,-73.83,-30.85,-99.36,785.79,13.15,1972.96,55.38,14.47,55.19,0.2374620212756165,0.0,0.63,0.45,0.2,0.18,0.26,0.63,26.0,0.815043339086507,-0.075535964116907,0.0894703296703296,0,0,0,1,0.0
(주)파코엔지니어링,64855,2022,13.04,17.68,8.26,9.74,43.42,42.43,172.49,116.2,46.7,-24.13,16.02,18.51,36.7,3.48,1.38,1.6,2.25,2.21,2.69,1.31,-0.0603043147594561,-6.547836377812165,-6.55,-35.9,4.3,57.85,-0.41,3000.17,6.11,8.24,7.21,22.24,52.06,0.8479764857452765,33.34,3.61,1.14,0.86,0.82,1.06,3.58,19.0,0.1224596194024434,-1.468470593392449,-4.818937262665082,0,0,0,1,0.0
서동산업(주),41626,2016,-20.33,-23.42,-14.07,-19.47,77.6,77.6,224.76,180.75,60.09,-12.47,0.9,43.19,30.79,-69.0,-30.3,-44.89,-24.12,-24.28,-49.82,5.74,-0.7778557857637991,-49.12484416168,-49.12,-54.51,-44.09,-71.33,-52.72,-1454.94,-17.42,-127.93,-24.11,0.0,0.0,0.7225268343105562,5.29,1.22,1.3,0.67,0.49,0.91,1.05,30.0,0.2851586712833782,-0.7330842388515854,2.5499122450082656,0,0,0,1,0.0
(주)영진아스텍,48863,2022,20.61,37.54,7.55,9.73,115.75,111.62,57.85,48.09,20.12,4.8,33.81,35.26,63.35,-32.36,-20.88,-31.51,-15.76,-15.85,-23.95,0.25,-0.3589370094147158,-25.69201504183298,-25.69,-49.79,0.61,-28.68,-2.08,-558.24,-2.81,-4.58,-3.62,0.0,0.0,0.7761179854055094,5.7,1.5,1.25,0.66,0.66,1.2,1.47,24.0,0.3022601744732473,-0.2186526197762152,-0.93603,0,0,0,1,0.0
유니모테크놀로지주식회사,64834,2019,-8.09,-12.7,-7.86,-10.41,79.98,18.07,3322.75,2942.03,61.89,-17.2,2.85,68.75,2.92,-159.37,-22.21,-30.37,-18.38,-18.43,-25.32,3.39,-1.2424243314396184,-6.808051428463529,-6.81,4.78,-25.05,-42.75,-8.66,1381.03,12.78,309.03,16.93,-179.38,-63.03,0.7546059869434084,5.97,3.79,17.43,0.73,0.73,2.07,1.12,14.0,0.5853550493008404,-11.26526225539032,-1.2783092940592893,0,0,0,1,0.0
주식회사금호시푸드,84613,2020,12.88,24.17,5.91,5.95,247.5,51.52,84.79,44.04,24.45,35.15,31.07,58.99,54.12,39.67,18.07,18.03,3.23,3.01,3.25,1.4,0.1989017758291371,-12.255503997185118,-12.26,2.24,-27.11,-11.95,-0.68,4698.28,40.85,112.4,41.12,43.85,62.46,0.9933736698105144,17.61,4.89,2.72,1.0,0.93,2.04,1.7,21.0,0.2336935443593834,-0.0842400332743063,0.0817919837650772,0,0,0,1,0.0
(주)송학,92030,2021,-4.84,-4.99,-3.44,-69.87,16.89,16.89,245.13,239.31,68.92,-57.63,0.08,11.71,28.97,-25.43,-8.26,-171.55,-2.73,-2.73,-56.73,54.31,-0.0661658143188942,-4.158395691635636,-4.16,11.0,-5.86,-16.4,-5.86,79.67,0.67,0.76,13.65,-1256.64,15.78,0.0492153748628678,7.9,0.44,0.05,0.05,0.05,0.05,0.44,13.0,1.567321795750514,-22.77500757477384,-1.052342,0,0,0,1,0.0
대광화공주식회사,77372,2019,132.38,264.99,20.67,51.75,446.96,205.86,18.5,16.18,7.8,47.37,114.54,61.02,84.39,-6.27,-5.51,-14.54,-5.45,-5.76,-16.57,-0.01,-0.4000514470795426,-22.96292962699502,-22.96,-20.65,-26.32,-79.28,-7.7,1141.35,8.9,28.42,22.29,-65.22,-21.42,0.3993919062840276,4.7,0.99,1.22,0.38,0.35,0.87,0.58,24.0,0.4663296720893696,-1.293489243453846,0.839316875,0,0,0,1,0.0
우광종합건설(주),82017,2022,-4.2,-6.09,-3.28,-2.65,36.42,36.42,353.14,292.86,53.79,-41.09,2.1,23.54,22.07,0.39,0.1,0.07,2.37,2.12,1.75,1.57,-0.0005232664498202,-3.958770295367444,-3.96,-3.7,-4.04,-25.31,-1.37,1141.96,10.06,16.77,8.14,0.85,33.13,1.2353128514135456,6.79,5.15,2.05,1.44,1.21,1.58,5.15,23.0,0.099741122150989,-1.8339943342776204,20.501,0,0,0,1,0.0
진용디앤씨주식회사,86125,2022,64.7,67.13,49.06,839.489599999998,71.47,71.47,313.6,40.99,73.08,-2.83,70.87,7.08,24.18,-16.32,-4.41,-398.1972,-1.62,-1.62,-160.14,125.9447999999996,-1.3341329244804625,-6.289324722995246,-6.29,-47.6,-0.3,-97.768,-0.3,165.21,0.93,1.0,89.17,-488.69,-124.14,0.0104658767204671,0.0,0.1,0.01,0.01,0.01,0.01,0.1,8.0,2.601389316190877,-4.185595296890918,-2.858696041846595,0,0,0,1,0.0
