,회사명,거래소코드,회계년도,GAAP(개별) 기업수명주기,GAAP(연결) 기업수명주기,IFRS(개별) 기업수명주기,IFRS(개별)(비교) 기업수명주기,IFRS(연결) 기업수명주기,IFRS(연결)(비교) 기업수명주기
1963,(주)로보티즈,108490,2013/12,도입기,도입기,도입기,도입기,도입기,
1964,(주)로보티즈,108490,2014/12,도입기,,도입기,도입기,,
1965,(주)로보티즈,108490,2015/12,도입기,,도입기,도입기,,
1966,(주)로보티즈,108490,2016/12,성장기,,성장기,성장기,,
1967,(주)로보티즈,108490,2017/12,도입기,,도입기,도입기,,도입기
1968,(주)로보티즈,108490,2018/12,성장기,성장기,성장기,성장기,성장기,성장기
1969,(주)로보티즈,108490,2019/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
1970,(주)로보티즈,108490,2020/12,도입기,도입기,도입기,도입기,도입기,도입기
1971,(주)로보티즈,108490,2021/12,성장기,,성장기,성장기,,
1972,(주)로보티즈,108490,2022/12,성장기,성장기,성장기,,성장기,
1973,(주)로지시스,67730,2012/12,성숙기,,,,,
1974,(주)로지시스,67730,2013/12,성숙기,,성숙기,성숙기,,
1975,(주)로지시스,67730,2014/12,,,,,,
1976,(주)로지시스,67730,2015/12,성장기,,성장기,성장기,,
1977,(주)로지시스,67730,2016/12,,,,,,
1978,(주)로지시스,67730,2017/12,,,,,,
1979,(주)로지시스,67730,2018/12,성숙기,,성숙기,성숙기,,
1980,(주)로지시스,67730,2019/12,,,,,,
1981,(주)로지시스,67730,2020/12,,,,,,
1982,(주)로지시스,67730,2021/12,성장기,,성장기,성장기,,
1983,(주)로지시스,67730,2022/12,,,,,,
1984,(주)루닛,328130,2019/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
1985,(주)루닛,328130,2020/12,도입기,도입기,도입기,도입기,도입기,도입기
1986,(주)루닛,328130,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
1987,(주)루닛,328130,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
1988,(주)룽투코리아,60240,2012/12,성장기,도입기,성장기,성장기,도입기,도입기
1989,(주)룽투코리아,60240,2013/12,,쇠퇴기,,,쇠퇴기,쇠퇴기
1990,(주)룽투코리아,60240,2014/12,도입기,성장기,도입기,도입기,성장기,성장기
1991,(주)룽투코리아,60240,2015/12,도입기,도입기,도입기,도입기,도입기,도입기
1992,(주)룽투코리아,60240,2016/12,성장기,성장기,성장기,성장기,성장기,성장기
1993,(주)룽투코리아,60240,2017/12,쇠퇴기,도입기,쇠퇴기,쇠퇴기,도입기,도입기
1994,(주)룽투코리아,60240,2018/12,성장기,성숙기,성장기,성장기,성숙기,성숙기
1995,(주)룽투코리아,60240,2019/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
1996,(주)룽투코리아,60240,2020/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
1997,(주)룽투코리아,60240,2021/12,,,,,,
1998,(주)룽투코리아,60240,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
1999,(주)리노스,39980,2012/12,성숙기,,성숙기,성숙기,,
2000,(주)리노스,39980,2013/12,쇠퇴기,,쇠퇴기,쇠퇴기,,쇠퇴기
2001,(주)리노스,39980,2014/12,성장기,도입기,성장기,도입기,도입기,
2002,(주)리노스,39980,2015/12,성장기,,성장기,성장기,,성장기
2003,(주)리노스,39980,2016/12,,,,,,
2004,(주)리노스,39980,2017/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2005,(주)리노스,39980,2018/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2006,(주)리노스,39980,2019/12,,,,,,
2007,(주)리노스,39980,2020/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2008,(주)리노스,39980,2021/12,성장기,성장기,성장기,성장기,성장기,성장기
2009,(주)리노스,39980,2022/12,성장기,성장기,성장기,,성장기,
2010,(주)리더스코스메틱,16100,2012/12,성장기,,성장기,성장기,,성장기
2011,(주)리더스코스메틱,16100,2013/12,,,,,,
2012,(주)리더스코스메틱,16100,2014/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2013,(주)리더스코스메틱,16100,2015/12,도입기,도입기,도입기,도입기,도입기,도입기
2014,(주)리더스코스메틱,16100,2016/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2015,(주)리더스코스메틱,16100,2017/12,성장기,,성장기,성장기,,
2016,(주)리더스코스메틱,16100,2018/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2017,(주)리더스코스메틱,16100,2019/12,쇠퇴기,도입기,쇠퇴기,쇠퇴기,도입기,도입기
2018,(주)리더스코스메틱,16100,2020/12,쇠퇴기,도입기,쇠퇴기,쇠퇴기,도입기,도입기
2019,(주)리더스코스메틱,16100,2021/12,,,,,,
2020,(주)리더스코스메틱,16100,2022/12,,,,,,
2021,(주)리드,197210,2012/12,쇠퇴기,,,,,
2022,(주)리드,197210,2013/12,쇠퇴기,,쇠퇴기,쇠퇴기,,쇠퇴기
2023,(주)리드,197210,2014/12,도입기,도입기,도입기,도입기,도입기,도입기
2024,(주)리드,197210,2015/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2025,(주)리드,197210,2016/12,도입기,도입기,도입기,도입기,도입기,도입기
2026,(주)리드,197210,2017/12,성장기,성장기,성장기,성장기,성장기,성장기
2027,(주)리드,197210,2018/12,도입기,도입기,도입기,도입기,도입기,도입기
2028,(주)리드,197210,2019/12,도입기,도입기,도입기,,도입기,
2029,(주)리메드,302550,2016/12,성숙기,,,,,
2030,(주)리메드,302550,2017/12,성장기,,,성장기,,
2031,(주)리메드,302550,2018/12,도입기,,도입기,도입기,,
2032,(주)리메드,302550,2019/12,,,,,,
2033,(주)리메드,302550,2020/12,성장기,성장기,성장기,성장기,성장기,성장기
2034,(주)리메드,302550,2021/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2035,(주)리메드,302550,2022/12,성숙기,성숙기,성숙기,,성숙기,
2036,(주)리튬포어스,73570,2012/12,성장기,쇠퇴기,성장기,성장기,쇠퇴기,성숙기
2037,(주)리튬포어스,73570,2013/12,쇠퇴기,성숙기,쇠퇴기,성숙기,성숙기,
2038,(주)리튬포어스,73570,2014/12,성숙기,,성숙기,성숙기,,
2039,(주)리튬포어스,73570,2015/12,,,,,,
2040,(주)리튬포어스,73570,2016/12,도입기,도입기,도입기,도입기,도입기,도입기
2041,(주)리튬포어스,73570,2017/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2042,(주)리튬포어스,73570,2018/12,도입기,도입기,도입기,도입기,도입기,
2043,(주)리튬포어스,73570,2019/12,,,,,,
2044,(주)리튬포어스,73570,2020/12,성숙기,,성숙기,성숙기,,
2045,(주)리튬포어스,73570,2021/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
2046,(주)리튬포어스,73570,2022/12,도입기,,도입기,,,
2047,(주)리파인,377450,2016/12,성숙기,,,,,
2048,(주)리파인,377450,2017/12,성숙기,,,,,
2049,(주)리파인,377450,2018/12,성숙기,,,,,
2050,(주)리파인,377450,2019/12,성숙기,,,성숙기,,성숙기
2051,(주)리파인,377450,2020/12,,성숙기,,,성숙기,성숙기
2052,(주)리파인,377450,2021/12,성장기,성장기,성장기,성장기,성장기,
2053,(주)리파인,377450,2022/12,성숙기,,성숙기,,,
2054,(주)링크제니시스,219420,2014/12,성장기,,,,,
2055,(주)링크제니시스,219420,2015/12,성숙기,,성숙기,성숙기,성숙기,성숙기
2056,(주)링크제니시스,219420,2016/12,성장기,성장기,성장기,성장기,성장기,성장기
2057,(주)링크제니시스,219420,2017/12,성장기,성장기,성장기,성숙기,성장기,성숙기
2058,(주)링크제니시스,219420,2018/12,성장기,성장기,성장기,성장기,성장기,성장기
2059,(주)링크제니시스,219420,2019/12,성장기,성장기,성장기,성장기,성장기,성장기
2060,(주)링크제니시스,219420,2020/12,,,,,,
2061,(주)링크제니시스,219420,2021/12,성장기,성장기,성장기,성장기,성장기,성장기
2062,(주)링크제니시스,219420,2022/12,성숙기,성숙기,성숙기,,성숙기,
2063,(주)마녀공장,439090,2015/12,성장기,,,,,
2064,(주)마녀공장,439090,2016/12,쇠퇴기,,,,,
2065,(주)마녀공장,439090,2017/12,,,,,,
2066,(주)마녀공장,439090,2019/12,,,,,,
2067,(주)마녀공장,439090,2020/12,,,,,,
2068,(주)마녀공장,439090,2021/12,성숙기,,성숙기,성숙기,,성숙기
2069,(주)마녀공장,439090,2022/12,성장기,성장기,성장기,,성장기,
2070,(주)마니커에프앤지,195500,2012/12,도입기,,,,,
2071,(주)마니커에프앤지,195500,2013/12,,,,,,
2072,(주)마니커에프앤지,195500,2014/12,성숙기,,,,,
2073,(주)마니커에프앤지,195500,2015/12,성숙기,,,,,
2074,(주)마니커에프앤지,195500,2016/12,,,,,,
2075,(주)마니커에프앤지,195500,2017/12,성숙기,,성숙기,성숙기,,
2076,(주)마니커에프앤지,195500,2018/12,성장기,,성장기,성장기,,
2077,(주)마니커에프앤지,195500,2019/12,성장기,,성장기,성장기,,
2078,(주)마니커에프앤지,195500,2020/12,성장기,,성장기,성장기,,
2079,(주)마니커에프앤지,195500,2021/12,성장기,,성장기,성장기,,
2080,(주)마니커에프앤지,195500,2022/12,쇠퇴기,,쇠퇴기,,,
2081,(주)마음에이아이,377480,2017/12,성장기,,,,,
2082,(주)마음에이아이,377480,2018/12,성장기,,,,,
2083,(주)마음에이아이,377480,2019/12,도입기,,,도입기,,도입기
2084,(주)마음에이아이,377480,2020/12,,,,,,
2085,(주)마음에이아이,377480,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
2086,(주)마음에이아이,377480,2022/12,도입기,도입기,도입기,,도입기,
2087,(주)마이크로디지탈,305090,2017/12,성장기,,성장기,성장기,,
2088,(주)마이크로디지탈,305090,2018/12,도입기,,도입기,도입기,,
2089,(주)마이크로디지탈,305090,2019/12,도입기,,도입기,도입기,,
2090,(주)마이크로디지탈,305090,2020/12,도입기,,도입기,도입기,,
2091,(주)마이크로디지탈,305090,2021/12,도입기,,도입기,도입기,,
2092,(주)마이크로디지탈,305090,2022/12,쇠퇴기,,쇠퇴기,,,
2093,(주)마이크로컨텍솔루션,98120,2012/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2094,(주)마이크로컨텍솔루션,98120,2013/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2095,(주)마이크로컨텍솔루션,98120,2014/12,성숙기,성장기,성숙기,성숙기,성장기,성장기
2096,(주)마이크로컨텍솔루션,98120,2015/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2097,(주)마이크로컨텍솔루션,98120,2016/12,성숙기,쇠퇴기,성숙기,성숙기,쇠퇴기,쇠퇴기
2098,(주)마이크로컨텍솔루션,98120,2017/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2099,(주)마이크로컨텍솔루션,98120,2018/12,,쇠퇴기,,,쇠퇴기,쇠퇴기
2100,(주)마이크로컨텍솔루션,98120,2019/12,,,,,,
2101,(주)마이크로컨텍솔루션,98120,2020/12,성장기,성장기,성장기,성장기,성장기,성장기
2102,(주)마이크로컨텍솔루션,98120,2021/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2103,(주)마이크로컨텍솔루션,98120,2022/12,성숙기,성숙기,성숙기,,성숙기,
2104,(주)마이크로투나노,424980,2015/12,성장기,,,,,
2105,(주)마이크로투나노,424980,2016/12,성숙기,,,,,
2106,(주)마이크로투나노,424980,2017/12,도입기,,,,,
2107,(주)마이크로투나노,424980,2018/12,성장기,,,,,
2108,(주)마이크로투나노,424980,2019/12,도입기,,,,,
2109,(주)마이크로투나노,424980,2020/12,성장기,,,성장기,,
2110,(주)마이크로투나노,424980,2021/12,,,,,,
2111,(주)마이크로투나노,424980,2022/12,성숙기,,성숙기,,,
2112,(주)매직마이크로,127160,2012/12,성숙기,,,,,
2113,(주)매직마이크로,127160,2013/12,성장기,,,,,
2114,(주)매직마이크로,127160,2014/12,성숙기,,,성숙기,,성숙기
2115,(주)매직마이크로,127160,2015/12,도입기,도입기,도입기,도입기,도입기,도입기
2116,(주)매직마이크로,127160,2016/12,,도입기,,,도입기,도입기
2117,(주)매직마이크로,127160,2017/12,쇠퇴기,성숙기,쇠퇴기,쇠퇴기,성숙기,성숙기
2118,(주)매직마이크로,127160,2018/12,도입기,도입기,도입기,도입기,도입기,도입기
2119,(주)매직마이크로,127160,2019/12,성숙기,성장기,성숙기,성숙기,성장기,성장기
2120,(주)매직마이크로,127160,2020/12,도입기,도입기,도입기,,도입기,
2121,(주)매커스,93520,2012/12,성장기,성장기,성장기,성장기,성장기,성장기
2122,(주)매커스,93520,2013/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2123,(주)매커스,93520,2014/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2124,(주)매커스,93520,2015/12,,,,,,
2125,(주)매커스,93520,2016/12,,도입기,,,도입기,도입기
2126,(주)매커스,93520,2017/12,성숙기,,성숙기,성숙기,,
2127,(주)매커스,93520,2018/12,,,,,,
2128,(주)매커스,93520,2019/12,,,,,,
2129,(주)매커스,93520,2020/12,,,,,,
2130,(주)매커스,93520,2021/12,,,,,,
2131,(주)매커스,93520,2022/12,성숙기,성숙기,성숙기,,성숙기,
2132,(주)맥스트,377030,2020/12,,,,,,
2133,(주)맥스트,377030,2021/12,도입기,,도입기,도입기,,도입기
2134,(주)맥스트,377030,2022/12,도입기,도입기,도입기,,도입기,
2135,(주)메드팩토,235980,2018/12,도입기,,도입기,도입기,,
2136,(주)메드팩토,235980,2019/12,도입기,,도입기,도입기,,
2137,(주)메드팩토,235980,2020/12,쇠퇴기,,쇠퇴기,쇠퇴기,,쇠퇴기
2138,(주)메드팩토,235980,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
2139,(주)메드팩토,235980,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
2140,(주)메디아나,41920,2012/12,,,,,,
2141,(주)메디아나,41920,2013/12,,,,,,
2142,(주)메디아나,41920,2014/12,성장기,성장기,성장기,성장기,성장기,성장기
2143,(주)메디아나,41920,2015/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2144,(주)메디아나,41920,2016/12,성장기,성장기,성장기,성장기,성장기,성장기
2145,(주)메디아나,41920,2017/12,성장기,성숙기,성장기,성장기,성숙기,성숙기
2146,(주)메디아나,41920,2018/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2147,(주)메디아나,41920,2019/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2148,(주)메디아나,41920,2020/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2149,(주)메디아나,41920,2021/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2150,(주)메디아나,41920,2022/12,성숙기,성숙기,성숙기,,성숙기,
2151,(주)메디콕스,54180,2012/06,성숙기,,성숙기,성숙기,,
2152,(주)메디콕스,54180,2013/06,,,,,,
2153,(주)메디콕스,54180,2014/06,,,,,,
2154,(주)메디콕스,54180,2015/06,성장기,,성장기,성장기,,
2155,(주)메디콕스,54180,2016/06,성숙기,,성숙기,성숙기,,
2156,(주)메디콕스,54180,2017/06,성장기,,성장기,성장기,,
2157,(주)메디콕스,54180,2018/06,쇠퇴기,,쇠퇴기,쇠퇴기,,쇠퇴기
2158,(주)메디콕스,54180,2019/06,성장기,성장기,성장기,성장기,성장기,성장기
2159,(주)메디콕스,54180,2020/12,도입기,도입기,도입기,도입기,도입기,도입기
2160,(주)메디콕스,54180,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
2161,(주)메디콕스,54180,2022/12,도입기,도입기,도입기,,도입기,
2162,(주)메디프론디비티,65650,2012/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
2163,(주)메디프론디비티,65650,2013/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
2164,(주)메디프론디비티,65650,2014/12,,,,,,
2165,(주)메디프론디비티,65650,2015/12,도입기,,도입기,도입기,,
2166,(주)메디프론디비티,65650,2016/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
2167,(주)메디프론디비티,65650,2017/12,도입기,,도입기,도입기,,
2168,(주)메디프론디비티,65650,2018/12,,,,,,
2169,(주)메디프론디비티,65650,2019/12,쇠퇴기,,쇠퇴기,쇠퇴기,,쇠퇴기
2170,(주)메디프론디비티,65650,2020/12,도입기,도입기,도입기,도입기,도입기,
2171,(주)메디프론디비티,65650,2021/12,도입기,,도입기,도입기,,
2172,(주)메디프론디비티,65650,2022/12,도입기,,도입기,,,
2173,(주)메쎄이상,408920,2021/12,,,,,,
2174,(주)메쎄이상,408920,2022/12,,,,,,
2175,(주)메지온,140410,2012/12,성장기,,성장기,성장기,,
2176,(주)메지온,140410,2013/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
2177,(주)메지온,140410,2014/12,도입기,,도입기,도입기,,
2178,(주)메지온,140410,2015/12,성장기,,성장기,성장기,,성장기
2179,(주)메지온,140410,2016/12,성숙기,,성숙기,성숙기,,
2180,(주)메지온,140410,2017/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
2181,(주)메지온,140410,2018/12,도입기,쇠퇴기,도입기,도입기,쇠퇴기,쇠퇴기
2182,(주)메지온,140410,2019/12,도입기,쇠퇴기,도입기,도입기,쇠퇴기,쇠퇴기
2183,(주)메지온,140410,2020/12,성장기,쇠퇴기,성장기,성장기,쇠퇴기,쇠퇴기
2184,(주)메지온,140410,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
2185,(주)메지온,140410,2022/12,,쇠퇴기,,,쇠퇴기,
2186,(주)메카로,241770,2012/12,성장기,,,,,
2187,(주)메카로,241770,2013/12,성숙기,,,,,
2188,(주)메카로,241770,2014/12,성장기,,성장기,성장기,,
2189,(주)메카로,241770,2015/12,성장기,,성장기,성장기,,
2190,(주)메카로,241770,2016/12,도입기,,도입기,도입기,,
2191,(주)메카로,241770,2017/12,성장기,,성장기,성장기,,성장기
2192,(주)메카로,241770,2018/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2193,(주)메카로,241770,2019/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2194,(주)메카로,241770,2020/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2195,(주)메카로,241770,2021/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
2196,(주)메카로,241770,2022/12,,,,,,
2197,(주)메타랩스,90370,2012/12,도입기,쇠퇴기,도입기,도입기,쇠퇴기,쇠퇴기
