회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),이자보상배율(이자비용)
(주)비엠티,86670,Dec-16,UQ,6911953,-1.37
(주)비엠티,86670,Dec-17,UQ,8432425,7.99
(주)비엠티,86670,Dec-18,UQ,-5239338,10.1
(주)비엠티,86670,Dec-19,UQ,10506264,6.98
(주)비엠티,86670,Dec-20,UQ,4274406,7.08
(주)비엠티,86670,Dec-21,UQ,649291,3.95
(주)비엠티,86670,Dec-22,UQ,-1616112,10.61
(주)비올,335890,Dec-19,UQ,,
(주)비올,335890,Dec-20,UQ,-128412,136.54
(주)비올,335890,Dec-21,UQ,8202701,153.02
(주)비올,335890,Dec-22,UQ,11831150,798.22
(주)비즈니스온커뮤니케이션,138580,Dec-17,UQ,3914356,11032.8
(주)비즈니스온커뮤니케이션,138580,Dec-18,UQ,4962913,999999999
(주)비즈니스온커뮤니케이션,138580,Dec-19,UQ,5039575,33.24
(주)비즈니스온커뮤니케이션,138580,Dec-20,UQ,5291741,9.11
(주)비즈니스온커뮤니케이션,138580,Dec-21,UQ,8301375,139.18
(주)비즈니스온커뮤니케이션,138580,Dec-22,UQ,12374925,10.33
(주)비츠로셀,82920,Mar-12,UQ,7913588,5241.27
(주)비츠로셀,82920,Mar-13,UQ,7721013,504.86
(주)비츠로셀,82920,Mar-14,UQ,9679659,119.89
(주)비츠로셀,82920,Jun-15,UQ,16065006,284.01
(주)비츠로셀,82920,Jun-16,UQ,5855209,519.74
(주)비츠로셀,82920,Jun-17,UQ,23834305,320.05
(주)비츠로셀,82920,Dec-18,UQ,16760304,450.71
(주)비츠로셀,82920,Dec-19,UQ,26454749,680.68
(주)비츠로셀,82920,Dec-20,UQ,24260305,96.83
(주)비츠로셀,82920,Dec-21,UQ,24925382,13.29
(주)비츠로셀,82920,Dec-22,UQ,26563460,35.57
(주)비츠로시스,54220,Mar-12,UQ,5763923,2.98
(주)비츠로시스,54220,Mar-13,UQ,10089129,3.32
(주)비츠로시스,54220,Mar-14,UQ,-16905701,-0.2
(주)비츠로시스,54220,Mar-15,UQ,4524160,-7.6
(주)비츠로시스,54220,Mar-16,UQ,-12802417,1.25
(주)비츠로시스,54220,Mar-17,UQ,8628390,0.88
(주)비츠로시스,54220,Mar-18,UQ,-4023910,-2.89
(주)비츠로시스,54220,Mar-19,UQ,-12476576,-5.95
(주)비츠로시스,54220,Mar-20,UQ,937482,-7.68
(주)비츠로시스,54220,Mar-21,UQ,-18852528,-40.07
(주)비츠로시스,54220,Mar-22,UQ,8919312,1.36
(주)비케이홀딩스,50090,Dec-12,UQ,5163354,0.74
(주)비케이홀딩스,50090,Dec-13,UQ,1402160,0.76
(주)비케이홀딩스,50090,Dec-14,UQ,4377827,0.68
(주)비케이홀딩스,50090,Dec-15,UQ,-2552360,0.07
(주)비케이홀딩스,50090,Dec-16,UQ,-355378,0.72
(주)비케이홀딩스,50090,Dec-17,UQ,-2044129,-1.49
(주)비케이홀딩스,50090,Dec-18,UQ,870982,-7.86
(주)비케이홀딩스,50090,Dec-19,UQ,-2407680,5.36
(주)비케이홀딩스,50090,Dec-20,UQ,733219,-89.12
(주)비케이홀딩스,50090,Dec-21,UQ,-2854010,-183.17
(주)비케이홀딩스,50090,Dec-22,UQ,-1836281,-104.25
(주)비투엔,307870,Dec-18,UQ,,
(주)비투엔,307870,Dec-19,UQ,,
(주)비투엔,307870,Dec-20,UQ,,
(주)비투엔,307870,Dec-21,UQ,-415163,11.02
(주)비투엔,307870,Dec-22,UQ,-212412,-2.24
(주)비트나인,357880,Dec-21,UQ,-3650079,0.53
(주)비트나인,357880,Dec-22,UQ,-467014,-3.6
(주)비트컴퓨터,32850,Dec-12,UQ,430722,1.9
(주)비트컴퓨터,32850,Dec-13,UQ,2727382,2.03
(주)비트컴퓨터,32850,Dec-14,UQ,3660384,4.78
(주)비트컴퓨터,32850,Dec-15,UQ,4964625,14.76
(주)비트컴퓨터,32850,Dec-16,UQ,4758664,16.9
(주)비트컴퓨터,32850,Dec-17,UQ,4647665,34.93
(주)비트컴퓨터,32850,Dec-18,UQ,-672677,-26.17
(주)비트컴퓨터,32850,Dec-19,UQ,2263520,35.5
(주)비트컴퓨터,32850,Dec-20,UQ,14213863,29.35
(주)비트컴퓨터,32850,Dec-21,UQ,6308104,39.46
(주)비트컴퓨터,32850,Dec-22,UQ,5890596,50.46
(주)비피도,238200,Dec-18,UQ,4752823,10.76
(주)비피도,238200,Dec-19,UQ,2671011,408.06
(주)비피도,238200,Dec-20,UQ,1748049,-77.57
(주)비피도,238200,Dec-21,UQ,1878289,-125.1
(주)비피도,238200,Dec-22,UQ,1555693,78.31
(주)빅솔론,93190,Dec-12,UQ,5228196,58.6
(주)빅솔론,93190,Dec-13,UQ,14010740,329.77
(주)빅솔론,93190,Dec-14,UQ,10875818,5466.27
(주)빅솔론,93190,Dec-15,UQ,9944894,5448.88
(주)빅솔론,93190,Dec-16,UQ,12068421,8652.44
(주)빅솔론,93190,Dec-17,UQ,6334856,30152.22
(주)빅솔론,93190,Dec-18,UQ,10245883,999999999
(주)빅솔론,93190,Dec-19,UQ,9956511,127.94
(주)빅솔론,93190,Dec-20,UQ,14959578,119.08
(주)빅솔론,93190,Dec-21,UQ,13028379,811.47
(주)빅솔론,93190,Dec-22,UQ,12968096,530.32
(주)빅텍,65450,Dec-12,UQ,-2943647,-48.21
(주)빅텍,65450,Dec-13,UQ,7004955,10.14
(주)빅텍,65450,Dec-14,UQ,6623734,18.92
(주)빅텍,65450,Dec-15,UQ,-1324664,14.69
(주)빅텍,65450,Dec-16,UQ,-5859137,-8.26
(주)빅텍,65450,Dec-17,UQ,6912627,-14.88
(주)빅텍,65450,Dec-18,UQ,11039279,3.56
(주)빅텍,65450,Dec-19,UQ,9891439,6.51
(주)빅텍,65450,Dec-20,UQ,-5119978,164.9
(주)빅텍,65450,Dec-21,UQ,-3017718,351.59
(주)빅텍,65450,Dec-22,UQ,15785481,2.92
(주)산돌,419120,Dec-22,UQ,7890027,76.62
(주)삼양옵틱스,225190,Dec-17,UQ,20139253,8777.26
(주)삼양옵틱스,225190,Dec-18,UQ,14881599,4611.04
(주)삼양옵틱스,225190,Dec-19,UQ,11802236,218.75
(주)삼양옵틱스,225190,Dec-20,UQ,13858300,33.5
(주)삼양옵틱스,225190,Dec-21,UQ,13908778,97.23
(주)삼양옵틱스,225190,Dec-22,UQ,12336099,84.85
(주)삼에스코리아,60310,Mar-12,UQ,460392,2.64
(주)삼에스코리아,60310,Mar-13,UQ,2962155,1.17
(주)삼에스코리아,60310,Mar-14,UQ,2296141,-2.1
(주)삼에스코리아,60310,Mar-15,UQ,292361,-2.81
(주)삼에스코리아,60310,Mar-16,UQ,1896017,0.86
(주)삼에스코리아,60310,Mar-17,UQ,-2866332,-2.35
(주)삼에스코리아,60310,Mar-18,UQ,3549603,0.24
(주)삼에스코리아,60310,Mar-19,UQ,4012404,1.96
(주)삼에스코리아,60310,Mar-20,UQ,675744,0.75
(주)삼에스코리아,60310,Mar-21,UQ,329219,-3.12
(주)삼에스코리아,60310,Mar-22,UQ,5394203,5.01
(주)삼에스코리아,60310,Mar-23,UQ,2541379,5.59
(주)삼영,3720,Dec-12,UQ,18379374,28.45
(주)삼영,3720,Dec-13,UQ,5480830,-7.35
(주)삼영,3720,Dec-14,UQ,-10049282,-20.59
(주)삼영,3720,Dec-15,UQ,2730929,-9.02
(주)삼영,3720,Dec-16,UQ,4632163,0.25
(주)삼영,3720,Dec-17,UQ,-3705643,-13.2
(주)삼영,3720,Dec-18,UQ,-2369802,-13.21
(주)삼영,3720,Dec-19,UQ,3178179,-3.08
(주)삼영,3720,Dec-20,UQ,7626105,1.06
(주)삼영,3720,Dec-21,UQ,7471485,10.08
(주)삼영,3720,Dec-22,UQ,6230540,13.32
(주)삼영에스앤씨,361670,Dec-21,UQ,-671769,-8.48
(주)삼영에스앤씨,361670,Dec-22,UQ,-82933,-22.23
(주)삼일기업공사,2290,Dec-12,UQ,2456388,999999999
(주)삼일기업공사,2290,Dec-13,UQ,2956467,999999999
(주)삼일기업공사,2290,Dec-14,UQ,22536282,999999999
(주)삼일기업공사,2290,Dec-15,UQ,15459197,999999999
(주)삼일기업공사,2290,Dec-16,UQ,238147,999999999
(주)삼일기업공사,2290,Dec-17,UQ,-5640021,999999999
(주)삼일기업공사,2290,Dec-18,UQ,-2215836,999999999
(주)삼일기업공사,2290,Dec-19,UQ,13093615,999999999
(주)삼일기업공사,2290,Dec-20,UQ,87708,18739.68
(주)삼일기업공사,2290,Dec-21,UQ,-1990450,999999999
(주)삼일기업공사,2290,Dec-22,UQ,11079876,999999999
(주)삼진엘앤디,54090,Dec-12,UQ,-19456153,-3.6
(주)삼진엘앤디,54090,Dec-13,UQ,-3555621,-0.66
(주)삼진엘앤디,54090,Dec-14,UQ,-253721,-2.85
(주)삼진엘앤디,54090,Dec-15,UQ,6110421,7.54
(주)삼진엘앤디,54090,Dec-16,UQ,-800002,-2.33
(주)삼진엘앤디,54090,Dec-17,UQ,-1130653,-2.83
(주)삼진엘앤디,54090,Dec-18,UQ,5262954,1.99
(주)삼진엘앤디,54090,Dec-19,UQ,1660541,2.47
(주)삼진엘앤디,54090,Dec-20,UQ,-5068596,-9.33
(주)삼진엘앤디,54090,Dec-21,UQ,4985040,2
(주)삼진엘앤디,54090,Dec-22,UQ,-1525190,-2.16
(주)삼화네트웍스,46390,Dec-12,UQ,2060283,0.96
(주)삼화네트웍스,46390,Dec-13,UQ,16972436,999999999
(주)삼화네트웍스,46390,Dec-14,UQ,3415459,999999999
(주)삼화네트웍스,46390,Dec-15,UQ,-21097,999999999
(주)삼화네트웍스,46390,Dec-16,UQ,14491735,999999999
(주)삼화네트웍스,46390,Dec-17,UQ,4517934,999999999
(주)삼화네트웍스,46390,Dec-18,UQ,-4289433,999999999
(주)삼화네트웍스,46390,Dec-19,UQ,7684987,58.03
(주)삼화네트웍스,46390,Dec-20,UQ,1468479,41.67
(주)삼화네트웍스,46390,Dec-21,UQ,29132,65.64
(주)삼화네트웍스,46390,Dec-22,UQ,2251076,7.07
(주)상보,27580,Dec-12,UQ,19324308,2.2
(주)상보,27580,Dec-13,UQ,12759877,3.44
(주)상보,27580,Dec-14,UQ,-26645802,0.61
(주)상보,27580,Dec-15,UQ,527935,0.05
(주)상보,27580,Dec-16,UQ,-6250250,-3.79
(주)상보,27580,Dec-17,UQ,-7833333,-1.68
(주)상보,27580,Dec-18,UQ,653631,0.32
(주)상보,27580,Dec-19,UQ,3956448,-1.35
(주)상보,27580,Dec-20,UQ,3113277,1.08
(주)상보,27580,Dec-21,UQ,2209158,1.46
(주)상보,27580,Dec-22,UQ,3387320,1.66
(주)상지카일룸,42940,Dec-12,UQ,-9469317,-5.95
(주)상지카일룸,42940,Dec-13,UQ,-10059033,-4.34
(주)상지카일룸,42940,Dec-14,UQ,3514928,-10.95
(주)상지카일룸,42940,Dec-15,UQ,-3595041,0.3
(주)상지카일룸,42940,Dec-16,UQ,645068,-4.78
(주)상지카일룸,42940,Dec-17,UQ,-13870401,-6.03
(주)상지카일룸,42940,Dec-18,UQ,-37891782,0.68
(주)상지카일룸,42940,Dec-19,UQ,45077698,-0.41
(주)상지카일룸,42940,Dec-20,UQ,-570422,-0.32
(주)상지카일룸,42940,Dec-21,UQ,-7566903,-0.59
(주)상지카일룸,42940,Dec-22,UQ,-10247785,-0.97
(주)새빗켐,107600,Dec-22,UQ,4337298,42.43
(주)샤페론,378800,Dec-22,UQ,-7951662,-1031.02
(주)서남,294630,Dec-20,UQ,-4530730,-90.43
(주)서남,294630,Dec-21,UQ,-2223462,-47.85
(주)서남,294630,Dec-22,UQ,-3330633,-5.33
(주)서린바이오사이언스,38070,Dec-12,UQ,4184796,18.81
(주)서린바이오사이언스,38070,Dec-13,UQ,4938980,16.06
(주)서린바이오사이언스,38070,Dec-14,UQ,2807928,9.37
(주)서린바이오사이언스,38070,Dec-15,UQ,4612346,7.59
(주)서린바이오사이언스,38070,Dec-16,UQ,2861774,74.48
(주)서린바이오사이언스,38070,Dec-17,UQ,246001,12.65
(주)서린바이오사이언스,38070,Dec-18,UQ,3470599,27.38
(주)서린바이오사이언스,38070,Dec-19,UQ,7474577,160.21
(주)서린바이오사이언스,38070,Dec-20,UQ,2550952,517.39
(주)서린바이오사이언스,38070,Dec-21,UQ,8426129,35.3
(주)서린바이오사이언스,38070,Dec-22,UQ,-4067017,3.85
(주)서산,79650,Dec-12,UQ,3160872,999999999
(주)서산,79650,Dec-13,UQ,921560,402.95
(주)서산,79650,Dec-14,UQ,4000435,112.44
(주)서산,79650,Dec-15,UQ,3445196,129.81
(주)서산,79650,Dec-16,UQ,4296625,253.09
(주)서산,79650,Dec-17,UQ,1887926,478.48
(주)서산,79650,Dec-18,UQ,661610,999999999
(주)서산,79650,Dec-19,UQ,1060198,-236.29
(주)서산,79650,Dec-20,UQ,-115164,-173.58
(주)서산,79650,Dec-21,UQ,4113031,425.82
(주)서산,79650,Dec-22,UQ,-943903,62.05
(주)서울리거,43710,Dec-12,UQ,-2067126,83.66
(주)서울리거,43710,Dec-13,UQ,2244083,-15.77
(주)서울리거,43710,Dec-14,UQ,-7264481,-20.12
(주)서울리거,43710,Dec-15,UQ,-5866875,-20.16
(주)서울리거,43710,Dec-16,UQ,-8151627,4.81
(주)서울리거,43710,Dec-17,UQ,1458175,999999999
(주)서울리거,43710,Dec-18,UQ,-1240768,6.31
(주)서울리거,43710,Dec-19,UQ,-11941498,-2.72
(주)서울리거,43710,Dec-20,UQ,-6609633,-6.42
(주)서울리거,43710,Dec-21,UQ,10851549,2.62
(주)서울리거,43710,Dec-22,UQ,-8248477,-26.04
(주)서울옥션,63170,Dec-12,UQ,-2621963,4.02
(주)서울옥션,63170,Dec-13,UQ,5225856,5.48
(주)서울옥션,63170,Dec-14,UQ,2654135,12.05
(주)서울옥션,63170,Dec-15,UQ,-14763094,20.25
(주)서울옥션,63170,Dec-16,UQ,6453807,5.91
(주)서울옥션,63170,Dec-17,UQ,16862761,6.01
(주)서울옥션,63170,Dec-18,UQ,-7599014,3.97
(주)서울옥션,63170,Dec-19,UQ,4368504,-1.69
(주)서울옥션,63170,Dec-20,UQ,-9600398,0.58
(주)서울옥션,63170,Dec-21,UQ,11643780,10.6
(주)서울옥션,63170,Dec-22,UQ,-28261084,3.96
(주)서울제약,18680,Dec-12,UQ,9218184,7.16
(주)서울제약,18680,Dec-13,UQ,-425215,3.46
(주)서울제약,18680,Dec-14,UQ,1478493,3.16
(주)서울제약,18680,Dec-15,UQ,1421479,0.64
(주)서울제약,18680,Dec-16,UQ,-1890259,-0.95
(주)서울제약,18680,Dec-17,UQ,-1137351,-3.14
(주)서울제약,18680,Dec-18,UQ,-1227318,-3.37
(주)서울제약,18680,Dec-19,UQ,2987310,2.58
(주)서울제약,18680,Dec-20,UQ,5736790,4.93
(주)서울제약,18680,Dec-21,UQ,-1674579,-5.05
(주)서울제약,18680,Dec-22,UQ,-78215,1.55
(주)서전기전,189860,Dec-14,UQ,1971221,231.8
(주)서전기전,189860,Dec-15,UQ,3770642,6611.58
(주)서전기전,189860,Dec-16,UQ,3335949,385.15
(주)서전기전,189860,Dec-17,UQ,-522036,8671.27
(주)서전기전,189860,Dec-18,UQ,5535730,131.25
(주)서전기전,189860,Dec-19,UQ,2780476,5.98
(주)서전기전,189860,Dec-20,UQ,8015605,47.55
(주)서전기전,189860,Dec-21,UQ,-3703780,-57.04
(주)서전기전,189860,Dec-22,UQ,-3823907,-12.25
(주)석경에이티,357550,Dec-20,UQ,2241215,8.68
(주)석경에이티,357550,Dec-21,UQ,2564601,39.01
(주)석경에이티,357550,Dec-22,UQ,5425354,276.15
(주)성창오토텍,80470,Dec-12,UQ,-1711571,22.29
(주)성창오토텍,80470,Dec-13,UQ,15946361,11.76
(주)성창오토텍,80470,Dec-14,UQ,4178894,2.56
(주)성창오토텍,80470,Dec-15,UQ,-193696,3.93
(주)성창오토텍,80470,Dec-16,UQ,-45429,0.75
(주)성창오토텍,80470,Dec-17,UQ,712733,3.56
(주)성창오토텍,80470,Dec-18,UQ,-310771,11.39
(주)성창오토텍,80470,Dec-19,UQ,329882,4.45
(주)성창오토텍,80470,Dec-20,UQ,3743201,11.64
(주)성창오토텍,80470,Dec-21,UQ,4809951,17.63
(주)성창오토텍,80470,Dec-22,UQ,6407326,16.94
(주)세경하이테크,148150,Dec-19,UQ,3933547,268.98
(주)세경하이테크,148150,Dec-20,UQ,-18394336,0.67
(주)세경하이테크,148150,Dec-21,UQ,33269747,3.44
(주)세경하이테크,148150,Dec-22,UQ,-581995,1
(주)세림비앤지,340440,Dec-19,UQ,,
(주)세림비앤지,340440,Dec-20,UQ,,
(주)세림비앤지,340440,Dec-21,UQ,-546801,3.41
(주)세림비앤지,340440,Dec-22,UQ,4248869,10.45
(주)세아메카닉스,396300,Dec-22,UQ,4789110,169.51
(주)세우글로벌,13000,Dec-12,UQ,986503,999999999
(주)세우글로벌,13000,Dec-13,UQ,2634059,999999999
(주)세우글로벌,13000,Dec-14,UQ,1092725,999999999
(주)세우글로벌,13000,Dec-15,UQ,321142,999999999
(주)세우글로벌,13000,Dec-16,UQ,333989,999999999
(주)세우글로벌,13000,Dec-17,UQ,-999157,51.8
(주)세우글로벌,13000,Dec-18,UQ,5533259,5.65
(주)세우글로벌,13000,Dec-19,UQ,4208192,11.01
(주)세우글로벌,13000,Dec-20,UQ,2360261,165319.64
(주)세우글로벌,13000,Dec-21,QG,1466448,525227.83
(주)세우글로벌,13000,Dec-22,UQ,2873056,999999999
(주)세운메디칼,100700,Dec-12,UQ,6115967,59.26
(주)세운메디칼,100700,Dec-13,UQ,10523951,999999999
(주)세운메디칼,100700,Dec-14,UQ,9138651,999999999
(주)세운메디칼,100700,Dec-15,UQ,5541467,999999999
(주)세운메디칼,100700,Dec-16,UQ,12931396,999999999
(주)세운메디칼,100700,Dec-17,UQ,6524110,999999999
(주)세운메디칼,100700,Dec-18,UQ,7813040,999999999
(주)세운메디칼,100700,Dec-19,UQ,12934338,58887.54
(주)세운메디칼,100700,Dec-20,UQ,17974162,1502.62
(주)세운메디칼,100700,Dec-21,UQ,18056566,1702.3
(주)세운메디칼,100700,Dec-22,UQ,8512541,403.78
(주)세원정공,21820,Jun-12,UQ,18002167,2.1
(주)세원정공,21820,Jun-13,UQ,25033495,7.59
(주)세원정공,21820,Jun-14,UQ,9681003,-236.55
(주)세원정공,21820,Jun-15,UQ,33379236,999999999
(주)세원정공,21820,Jun-16,UQ,9905605,-36981.95
(주)세원정공,21820,Jun-17,UQ,9692468,1136.82
(주)세원정공,21820,Jun-18,UQ,16766050,-3343.38
(주)세원정공,21820,Jun-19,UQ,13504705,176.05
(주)세원정공,21820,Jun-20,UQ,7895176,260.14
(주)세원정공,21820,Jun-21,UQ,16822659,73968.13
(주)세원정공,21820,Jun-22,UQ,22360849,999999999
(주)세원정공,21820,Jun-23,UQ,11866785,999999999
(주)세종메디칼,258830,Dec-18,UQ,2511116,417.07
(주)세종메디칼,258830,Dec-19,UQ,4877453,293.95
(주)세종메디칼,258830,Dec-20,UQ,1412462,55.3
(주)세종메디칼,258830,Dec-21,UQ,1045685,-1.55
(주)세종메디칼,258830,Dec-22,UQ,-428778,-0.38
(주)세진티에스,67770,Dec-12,UQ,6361015,999999999
(주)세진티에스,67770,Dec-13,UQ,1230546,999999999
(주)세진티에스,67770,Dec-14,UQ,2970657,999999999
(주)세진티에스,67770,Dec-15,UQ,-124122,999999999
(주)세진티에스,67770,Dec-16,UQ,970609,15997.27
(주)세진티에스,67770,Dec-17,UQ,-418184,-20697.49
(주)세진티에스,67770,Dec-18,UQ,924456,999999999
(주)세진티에스,67770,Dec-19,UQ,-64395,-270.59
(주)세진티에스,67770,Dec-20,UQ,3402037,881.58
(주)세진티에스,67770,Dec-21,UQ,3427772,656
(주)세진티에스,67770,Dec-22,UQ,1768258,131.82
(주)세토피아,222810,Dec-15,UQ,,
(주)세토피아,222810,Dec-16,UQ,-966192,-37.02
(주)세토피아,222810,Dec-17,UQ,-1088297,-10.88
(주)세토피아,222810,Dec-18,UQ,-3711341,-3.02
(주)세토피아,222810,Dec-19,QU,1850497,-0.97
(주)세토피아,222810,Dec-20,UQ,-6018871,-2.46
(주)세토피아,222810,Dec-21,UQ,1559657,0.5
(주)세토피아,222810,Dec-22,UQ,-3425994,-2.24
(주)세화피앤씨,252500,Dec-16,UQ,,
(주)세화피앤씨,252500,Dec-17,UQ,912808,8.02
(주)세화피앤씨,252500,Dec-18,UQ,-2846544,76.3
(주)세화피앤씨,252500,Dec-19,UQ,2546777,11.74
(주)세화피앤씨,252500,Dec-20,UQ,8121803,6051.94
(주)세화피앤씨,252500,Dec-21,UQ,6355240,78844.57
(주)세화피앤씨,252500,Dec-22,UQ,1987516,999999999
(주)센코,347000,Dec-20,UQ,-213792,21.66
(주)센코,347000,Dec-21,UQ,290137,2.49
(주)센코,347000,Dec-22,UQ,3034379,2.49
(주)셀레믹스,331920,Dec-20,UQ,-4552791,-144.24
(주)셀레믹스,331920,Dec-21,UQ,-3200587,-172.25
(주)셀레믹스,331920,Dec-22,UQ,-4149534,-106.46
(주)셀루메드,49180,Dec-12,UQ,1677155,1.73
(주)셀루메드,49180,Dec-13,UQ,-8832,1.16
(주)셀루메드,49180,Dec-14,UQ,-5803215,-4.17
(주)셀루메드,49180,Dec-15,UQ,-4313500,-2.06
(주)셀루메드,49180,Dec-16,UQ,-3743587,-6.43
(주)셀루메드,49180,Dec-17,UQ,-3667071,0.53
(주)셀루메드,49180,Dec-18,UQ,-929952,-7.36
(주)셀루메드,49180,Dec-19,UQ,481118,-4.82
(주)셀루메드,49180,Dec-20,UQ,-4860334,-3.29
(주)셀루메드,49180,Dec-21,UQ,-1396362,1.34
(주)셀루메드,49180,Dec-22,UQ,-1171425,-1.53
(주)셀리드,299660,Dec-17,,-1371618,
(주)셀리드,299660,Dec-19,UQ,-1920789,-627.75
(주)셀리드,299660,Dec-20,UQ,-3763089,-421.15
(주)셀리드,299660,Dec-21,UQ,-8206257,-24.26
(주)셀리드,299660,Dec-22,UQ,-12216037,-9.16
(주)셀리버리,268600,Dec-18,UQ,-2639290,-2.29
(주)셀리버리,268600,Dec-19,UQ,-11580583,-2083.78
(주)셀리버리,268600,Dec-20,UQ,-16096636,-23.02
(주)셀리버리,268600,Dec-21,UQ,-22059952,-10.51
(주)셀리버리,268600,Dec-22,DU,-25834886,-6.56
(주)셀바스에이아이,108860,Dec-12,UQ,5084155,146.71
(주)셀바스에이아이,108860,Dec-13,UQ,8902534,999999999
(주)셀바스에이아이,108860,Dec-14,UQ,53112,10.5
(주)셀바스에이아이,108860,Dec-15,UQ,-3323636,999999999
(주)셀바스에이아이,108860,Dec-16,UQ,-3246758,-8.96
(주)셀바스에이아이,108860,Dec-17,UQ,5224649,1.65
(주)셀바스에이아이,108860,Dec-18,QS,-1895669,-5.99
(주)셀바스에이아이,108860,Dec-19,UQ,601369,-3.16
(주)셀바스에이아이,108860,Dec-20,UQ,-3732455,-4.97
(주)셀바스에이아이,108860,Dec-21,UQ,3063524,5.37
(주)셀바스에이아이,108860,Dec-22,UQ,5033669,5.17
(주)셀바스헬스케어,208370,Dec-14,UQ,,
(주)셀바스헬스케어,208370,Dec-15,UQ,,
(주)셀바스헬스케어,208370,Dec-16,UQ,-6180032,-15.2
(주)셀바스헬스케어,208370,Dec-17,UQ,-3729081,2.23
(주)셀바스헬스케어,208370,Dec-18,UQ,-6772662,-11.86
(주)셀바스헬스케어,208370,Dec-19,UQ,3855514,-3.38
(주)셀바스헬스케어,208370,Dec-20,UQ,3785018,2.19
(주)셀바스헬스케어,208370,Dec-21,UQ,2482807,4.93
(주)셀바스헬스케어,208370,Dec-22,UQ,-41121,4.55
(주)셀피글로벌,68940,Dec-12,UQ,3974081,27.17
(주)셀피글로벌,68940,Dec-13,UQ,1626154,1.78
(주)셀피글로벌,68940,Dec-14,UQ,-931861,-9.29
(주)셀피글로벌,68940,Dec-15,UQ,-2852389,1.26
(주)셀피글로벌,68940,Dec-16,UQ,1958692,3.17
(주)셀피글로벌,68940,Dec-17,UQ,-2245194,-23.6
(주)셀피글로벌,68940,Dec-18,UQ,114818,-5.45
(주)셀피글로벌,68940,Dec-19,UQ,528752,0.99
(주)셀피글로벌,68940,Dec-20,UQ,-185608,-1.35
(주)셀피글로벌,68940,Dec-21,UQ,-1215903,-12.69
(주)셀피글로벌,68940,Dec-22,DS,1377514,2.99
(주)소룩스,290690,Dec-20,UQ,-2352274,14.99
(주)소룩스,290690,Dec-21,UQ,-6341041,18.24
(주)소룩스,290690,Dec-22,UQ,15676408,-13.06
(주)소마젠,950200,Dec-20,UQ,-4571755,-8.65
(주)소마젠,950200,Dec-21,UQ,-5145077,-28.38
(주)소마젠,950200,Dec-22,UQ,-288735,-6.09
(주)소프트센,32680,Sep-12,UQ,-1123791,1.35
(주)소프트센,32680,Dec-13,UQ,-1980862,1.13
(주)소프트센,32680,Dec-14,UQ,84356,4.09
(주)소프트센,32680,Dec-15,UQ,-4206633,-37.73
(주)소프트센,32680,Dec-16,UQ,-11490341,5.07
(주)소프트센,32680,Dec-17,UQ,14444610,0.34
(주)소프트센,32680,Dec-18,UQ,-17241536,1.09
(주)소프트센,32680,Dec-19,UQ,36749729,0.5
(주)소프트센,32680,Dec-20,UQ,-11325098,-31.87
(주)소프트센,32680,Dec-21,UQ,13457970,23.59
(주)소프트센,32680,Dec-22,UQ,-584411,7.7
(주)손오공,66910,Dec-12,UQ,7856817,-2.41
(주)손오공,66910,Dec-13,UQ,-464055,-11.92
(주)손오공,66910,Dec-14,UQ,-3762522,-11.51
(주)손오공,66910,Dec-15,UQ,10159091,20.84
(주)손오공,66910,Dec-16,UQ,-1328578,112.53
(주)손오공,66910,Dec-17,UQ,-1749861,-654.73
(주)손오공,66910,Dec-18,UQ,604049,50.19
(주)손오공,66910,Dec-19,UQ,-2860853,-6.59
(주)손오공,66910,Dec-20,UQ,-1325409,-4.49
(주)손오공,66910,Dec-21,UQ,-5496844,1.3
(주)손오공,66910,Dec-22,UQ,297259,-3.41
(주)솔고바이오메디칼,43100,Dec-12,UQ,-398096,-4.44
(주)솔고바이오메디칼,43100,Dec-13,UQ,597625,-2.24
(주)솔고바이오메디칼,43100,Dec-14,UQ,2315824,0.66
(주)솔고바이오메디칼,43100,Dec-15,UQ,-4427892,-5.78
(주)솔고바이오메디칼,43100,Dec-16,UQ,-5175888,-16.34
(주)솔고바이오메디칼,43100,Dec-17,UQ,-7637323,-13.59
(주)솔고바이오메디칼,43100,Dec-18,UQ,-5670993,-22.76
(주)솔고바이오메디칼,43100,Dec-19,UQ,-7002564,-8.66
(주)솔고바이오메디칼,43100,Dec-20,UQ,-3422007,2.34
(주)솔고바이오메디칼,43100,Dec-21,UQ,-4187283,-7.19
(주)솔고바이오메디칼,43100,Dec-22,UQ,-2643839,-4.75
(주)솔본,35610,Dec-12,UQ,-528111,999999999
(주)솔본,35610,Dec-13,UQ,-524768,999999999
(주)솔본,35610,Dec-14,UQ,1581890,999999999
