,회사명,거래소코드,회계년도,영업레버리지,재무레버리지
7464,에스퓨얼셀(주),288620,2020/12,6.623546290183333,1.3065931520576453
7465,에스퓨얼셀(주),288620,2021/12,6.060220321923125,1.1890366513814363
7466,에스퓨얼셀(주),288620,2022/12,12.232433144579566,5.379759921629174
7467,에쓰씨엔지니어링(주),23960,2012/12,7.553871122859189,-1.017567213721063
7468,에쓰씨엔지니어링(주),23960,2013/12,-1.5085911694814622,0.6300150459988632
7469,에쓰씨엔지니어링(주),23960,2014/12,-0.7879984469076805,0.7735430846104595
7470,에쓰씨엔지니어링(주),23960,2015/12,14.894732188769671,0.5831657150849312
7471,에쓰씨엔지니어링(주),23960,2016/12,-2.1012529341071695,0.43924568779013107
7472,에쓰씨엔지니어링(주),23960,2017/12,5.788277064153708,-0.5530209075265244
7473,에쓰씨엔지니어링(주),23960,2018/12,-8.953970179669689,0.22305612579844222
7474,에쓰씨엔지니어링(주),23960,2019/12,12.283971008357804,-0.6378336445430476
7475,에쓰씨엔지니어링(주),23960,2020/12,-4.16214357694587,0.22609556088078844
7476,에쓰씨엔지니어링(주),23960,2021/12,-1.1180817243128083,0.8010485126708162
7477,에쓰씨엔지니어링(주),23960,2022/12,2.869024589234167,0.977234583938998
7478,에이디엠코리아(주),187660,2021/12,3.4610683977573378,0.9633733511763882
7479,에이디엠코리아(주),187660,2022/12,-5.783559901423007,-9.858665552014212
7480,에이비엘바이오(주),298380,2018/12,-0.05235230440053789,0.20495130514029444
7481,에이비엘바이오(주),298380,2019/12,-0.09866604460283733,1.0925352289014854
7482,에이비엘바이오(주),298380,2020/12,-0.13586925788423904,1.0726748750978223
7483,에이비엘바이오(주),298380,2021/12,-0.10194119564195174,1.2008221095289096
7484,에이비엘바이오(주),298380,2022/12,74.11990431707524,0.2829864200651306
7485,에이비온(주),203400,2021/12,-0.009683336157018907,0.19669686432600017
7486,에이비온(주),203400,2022/12,-0.028607477080394784,1.2630558033688872
7487,에이에프더블류(주),312610,2019/12,1.3854222512746548,0.9575237039073055
7488,에이에프더블류(주),312610,2020/12,5.4784801687378595,0.33525715863243427
7489,에이에프더블류(주),312610,2021/12,-0.48709311140091094,0.5393207430155524
7490,에이에프더블류(주),312610,2022/12,0.11810749272970014,1.1851112361845324
7491,에이치비솔루션(주),297890,2020/12,-1.4212015229699606,0.70563737509809
7492,에이치비솔루션(주),297890,2021/12,14.70428685669445,0.26696757866456644
7493,에이치비솔루션(주),297890,2022/12,2.238844407607433,0.556605219670426
7494,에이치엘비(주),28300,2012/12,-2.8625421732559526,0.3010060832517856
7495,에이치엘비(주),28300,2013/12,-0.4985166300326364,0.626281843635703
7496,에이치엘비(주),28300,2014/12,16.48689870726549,-0.20140894728237113
7497,에이치엘비(주),28300,2015/12,-1.0111161792326269,-0.5638717199401823
7498,에이치엘비(주),28300,2016/12,-0.20333731173055233,0.9033499425607765
7499,에이치엘비(주),28300,2017/12,-0.08390442051847209,0.7829992197535155
7500,에이치엘비(주),28300,2018/12,-0.22124616708687003,-2.17104555214482
7501,에이치엘비(주),28300,2019/12,-0.08078253368060238,0.8154013774034664
7502,에이치엘비(주),28300,2020/12,-0.16812814201406098,0.6578370506498299
7503,에이치엘비(주),28300,2021/12,-0.2085503036554995,0.9146124520515859
7504,에이치엘비(주),28300,2022/12,-0.8872270666750972,0.8445229494930214
